"","theta_1","theta_2","mu_1","mu_2","size_1","size_2","prob_1","prob_2","total_mean_1","total_mean_2","foldChange","norm_total_mean_1","norm_total_mean_2","norm_foldChange","chi2LR1","pvalue_LR2","pvalue_LR3","FDR_LR2","FDR_LR3","pvalue","pvalue.adj.FDR","Remark"
"Smc4",0.471119033960313,0,2.13113864408303,10.4722222222222,12393.6709695001,6.34198483380633,0.999828075777147,0.377180131817901,0.652542372881356,12.6944444444444,0.0514037755442644,1.1271186440678,10.4722222222222,0.107629366542283,216.481937919062,0,0,0,0,0,0,NA
"Top2a",0.88473924609895,0,1.65431599730519,14.9166666666667,12323.7747301798,3.67427881288425,0.999865780250642,0.197638082308711,0.0974576271186441,18.0277777777778,0.00540597007129613,0.190677966101695,14.9166666666667,0.0127828804090522,210.310307142198,8.88178419700125e-16,0,3.44670528677178e-14,0,0,0,NA
"Scd2",0.204135366598082,0,2.85373466962754,10.6111111111111,11479.4358999748,3.81858139485082,0.999751466409538,0.264633594463159,1.49152542372881,13,0.114732724902216,2.27118644067797,10.6111111111111,0.214038512734049,197.100742495767,4.90616003379074e-09,0,3.78340417990401e-08,0,0,0,NA
"Fam132a",0.344621989762871,0.00998323811334658,2.50211406220124,11.082871022237,12906.265185322,1.41186499349244,0.999806169403773,0.112996784543111,1.01271186440678,12.9166666666667,0.0784034991798797,1.63983050847458,10.9722222222222,0.14945290710148,190.00719707252,2.44249065417534e-15,0,8.39518930563697e-14,0,0,0,NA
"Birc5",0.845366650764734,0.0243503455871717,1.72633622612999,9.93639920482104,16695.4521568815,5.4370340851589,0.999896609105135,0.353664271513289,0.139830508474576,11.7777777777778,0.0118724016629357,0.266949152542373,9.69444444444444,0.0275363022679812,186.768689847841,1.21160772303952e-07,0,6.56560401268713e-07,0,0,0,NA
"Sox11",0.112460463319898,0,4.44955119112491,18.6388888888889,9.46521072144181,2.19757631937367,0.6802280039656,0.105467808354665,2.82203389830508,23.5277777777778,0.119944770175895,3.94915254237288,18.6388888888889,0.211877036550557,178.437564053024,5.68881531992638e-07,0,2.66289682096165e-06,0,0,0,NA
"Ube2c",0.777818386492294,0.0362495873360856,2.09784136002855,14.9300984943161,16286.7404588386,1.72426946338132,0.999871209884869,0.103532566817366,0.271186440677966,17.6666666666667,0.015350175887432,0.466101694915254,14.3888888888889,0.0323931679863883,177.917076623987,6.29844398858381e-10,0,6.06162249461306e-09,0,0,0,NA
"Wt1",0.0457319667062569,0,5.72361668031037,20.25,11.2261783319716,2.88479811477332,0.662319415888924,0.12469519294967,4.03389830508475,26,0.155149934810952,5.46186440677966,20.25,0.26972169910023,177.777785117804,0.00011647854031771,0,0.000307964140664188,0,0,0,NA
"Ncam1",0.115437401791267,0,3.61664929211525,13.8055555555556,12.3267417548432,6.19572135860327,0.773156834611719,0.309766290682039,2.23305084745763,16.8333333333333,0.132656485987582,3.19915254237288,13.8055555555556,0.231729359206084,173.689010243635,1.50755394330293e-05,0,4.96873258573541e-05,0,0,0,NA
"Pax2",0.216055080725775,0.0236512779459494,3.42682298098738,12.319141341149,15282.9128060139,3.76396007037773,0.99977582449009,0.234031980155277,1.83474576271186,14,0.131053268765133,2.6864406779661,12.0277777777778,0.223353035581477,173.360417254956,1.11022302462516e-16,0,5.34239319449625e-15,0,0,0,NA
"Cenpa",0.854467986194975,0.046974824557657,1.68871971430484,10.2014330552876,10141.9817307197,3.39429562028961,0.999833519856293,0.24965897020194,0.127118644067797,11.9444444444444,0.0106424911312574,0.245762711864407,9.72222222222222,0.0252784503631961,172.437574270195,1.02011287039794e-06,5.55111512312578e-16,4.52839772357461e-06,1.42084925385539e-14,0,0,NA
"Smc2",0.712028673287486,0,1.82457336069196,6.72222222222222,18504.4445558595,7.83659978030592,0.999901407823049,0.538271556513645,0.283898305084746,7.83333333333333,0.0362423368193293,0.525423728813559,6.72222222222222,0.0781622075920997,169.738522265017,0,0,0,0,0,0,NA
"Cenpf",0.968093195545944,0.0717766271606238,1.59362426104963,10.8929767664593,15923.2384822271,2.72708762560921,0.999899928347728,0.200225751296543,0.0254237288135593,12.3333333333333,0.00206138341731562,0.0508474576271186,10.1111111111111,0.0050288694356491,167.823091492557,0.0190987743034451,3.08655505364408e-05,0.0294939993415205,0.000192389934172737,0,0,NA
"Cdca3",0.874449021362472,0.0497785176658104,1.85622485568087,7.30822768418863,12667.8614667019,7.50352530118582,0.999853491222072,0.506592657101088,0.127118644067797,8.11111111111111,0.0156721615973996,0.233050847457627,6.94444444444444,0.0335593220338983,160.905637436973,1.07878350696922e-09,4.38771241562108e-12,1.00602834022013e-08,6.28383099522876e-11,0,0,NA
"Csrp2",0.599423804206975,1.18346103128295e-09,2.0204047126188,8.55555554980749,15627.33867365,1.31036044311715,0.999870730162223,0.132816906616363,0.461864406779661,10.2777777777778,0.0449381584974805,0.809322033898305,8.55555555555556,0.0945960818842175,160.770763853897,5.88418203051333e-15,0,1.76966774567688e-13,0,0,0,NA
"Mki67",0.900679557336433,0.0494073423439094,1.66384876167851,6.04885790478978,14651.3920211508,14.2349084096413,0.999886450391205,0.701788227540057,0.0847457627118644,6.77777777777778,0.0125034731869964,0.165254237288136,5.75,0.0287398673544584,159.276106869837,1.11199938146456e-12,7.13225034587595e-11,1.96725772926744e-11,8.8454609959678e-10,0,0,NA
