"","theta_1","theta_2","mu_1","mu_2","size_1","size_2","prob_1","prob_2","total_mean_1","total_mean_2","foldChange","norm_total_mean_1","norm_total_mean_2","norm_foldChange","chi2LR1","pvalue_LR2","pvalue_LR3","FDR_LR2","FDR_LR3","pvalue","pvalue.adj.FDR","Remark"
"Cldn6",0.908522338665993,0.221332139132157,1.78233107341749,3.70709809637762,15892.1351520583,2.22212879731875,0.999887860807425,0.374775470252487,0.0978260869565217,2.87628865979381,0.0340112201963534,0.16304347826087,2.88659793814433,0.0564829192546584,131.293769653209,0.00075992686275439,0.00166928374067787,0.00240399940236725,0.0135047791151562,0,0,NA
"Adamts1",0.857513949985645,0.121078232769486,2.09784075037484,4.70351386836067,14486.5102430025,0.798479181826439,0.999855207571476,0.145125443551639,0.195652173913043,3.87628865979381,0.0504740980573543,0.298913043478261,4.1340206185567,0.0723056489211753,115.118866875488,0.00016532477112785,2.32021109438652e-05,0.00076250256590275,0.000327149764308499,0,0,NA
"Epcam",0.711412668314952,0.191614313468281,2.56120492690428,6.52949891278546,17836.0323689195,1.48515620659962,0.999856423382466,0.185305067339388,0.494565217391304,5.89690721649485,0.0838685770750988,0.739130434782609,5.27835051546392,0.140030570652174,107.381073684351,4.4473554750013e-07,5.5019100386744e-11,7.70094711197594e-06,3.19434424010096e-09,0,0,NA
"Lgr4",0.629920399596942,0.146042204153327,2.2615581093002,4.56334955175554,10274.2924902298,5.86298020971225,0.999779930305561,0.562324455857886,0.527173913043478,3.63917525773196,0.144860820298066,0.83695652173913,3.89690721649485,0.214774557165862,106.705702610576,6.24285179107176e-09,1.23906696014586e-09,2.05389823926261e-07,4.07653029887989e-08,0,0,NA
"Spint2",0.517781148174841,0.0469868987572573,3.44873186774633,6.83669921716874,9.26972806242847,1.60418527342534,0.728840450284067,0.190049428494481,1.21195652173913,7.06185567010309,0.171620120596636,1.66304347826087,6.51546391752577,0.25524559713814,102.402427195678,2.12323936210623e-10,4.58363347277668e-11,1.36057411170842e-08,2.82752889851912e-09,0,0,NA
"Hnf1b",0.822558360950709,0.226613618281243,2.51154251415191,3.3725030862311,11578.6902032224,10.5633116652905,0.999783136278143,0.757997422729599,0.315217391304348,2.51546391752577,0.125311831789024,0.445652173913043,2.60824742268041,0.170862691184052,96.983131663324,5.67446111543468e-07,0.0415416514445091,9.0333760015065e-06,0.172275672166935,0,0,NA
"1700011H14Rik",0.940685347462693,0.403147776497194,1.74090058172107,2.81545800596401,14477.9866908579,9.65149590831473,0.999879769797413,0.774166326006917,0.0543478260869565,1.5979381443299,0.0340112201963534,0.103260869565217,1.68041237113402,0.0614497199253134,94.9470063311986,0.000643892177515704,0.143940039881407,0.00211840526402666,0.393542435908446,0,0,NA
"Rbm47",0.922373637978868,0.325216936625947,1.47025352254381,2.39863133166097,17421.007117595,2.86743630093969,0.999915611684192,0.544511863688997,0.0652173913043478,1.31958762886598,0.0494225543478261,0.114130434782609,1.61855670103093,0.0705137081140958,92.9451357809056,0.00900152439645141,0.0637794336386562,0.0171515532418871,0.230587183155142,0,0,NA
"Sema3c",0.906669729081519,0.398343749881839,1.68872000687406,3.78679778313244,13762.6357355055,3.63162476328133,0.999877311813425,0.489541373595245,0.0869565217391304,2.17525773195876,0.0399752730269936,0.157608695652174,2.27835051546392,0.0691766673224474,92.3075163108522,0.00099976005206015,0.00113198631892397,0.00302688089381401,0.00971539562415618,0,0,NA
"Tgfbi",0.872435544370306,0.293380105944429,2.76927333313251,4.09966832187189,10173.8175885353,2.28830207174058,0.999727877983972,0.358220519310597,0.233695652173913,2.5979381443299,0.0899542788129745,0.353260869565217,2.89690721649485,0.12194414358657,91.036434130192,4.8762228757826e-05,0.0074287862499095,0.000312521557038794,0.0460569894311364,0,0,NA
"Kif12",0.908522340735069,0.380410439512962,1.78233111391195,2.92844350690051,18184.9981751129,4.81537068497852,0.999901998536063,0.621834481776231,0.108695652173913,1.69072164948454,0.0642895015906681,0.16304347826087,1.81443298969072,0.0898591897233202,84.6858048097403,0.00776727815872091,0.0511567644300172,0.0152193131201749,0.200363994017567,0,0,NA
"Cldn7",0.92579783169509,0.448522151376082,1.31837375721326,3.86963958524122,17855.6064052911,1.89623698622279,0.999926170167958,0.328872282075459,0.0597826086956522,2.21649484536082,0.0269716885743175,0.0978260869565217,2.1340206185567,0.0458412098298677,83.909486412319,0.0163303381443188,0.00188221705945146,0.0279827148410463,0.0147440336323698,0,0,NA
"Calml4",0.865795580804289,0.307357611672447,1.66035467574881,3.15540390666245,18822.1348593101,1.21474293449785,0.999911794903372,0.277963871386832,0.114130434782609,2.11340206185567,0.0540031813361612,0.222826086956522,2.18556701030928,0.101953445447088,80.6874861975697,4.49430236512116e-05,7.8679195019582e-05,0.000291833975945696,0.000947028847369847,0,0,NA
"Folr1",0.981349768475964,0.564969231457105,0.874216855778423,2.65415501870374,10832.2814731598,8.43901961504984,0.999919301736189,0.760739814675967,0.0108695652173913,1,0.0108695652173913,0.016304347826087,1.15463917525773,0.0141207298136646,80.1588662725142,0.438318959862183,0.277410623961688,0.459257763677256,0.624316225191069,0,0,NA
"Cldn5",0.163292657867311,0.390931545526663,11.3345500813951,3.62222908562778,2.1559160315452,1.20733417315735,0.159810344097541,0.249988271912821,7.97826086956522,1.95876288659794,4.07311212814645,9.48369565217391,2.20618556701031,4.29868447785453,77.8121917215042,0.130051006706546,9.94476723192861e-11,0.160250116878104,5.45304736550752e-09,1.11022302462516e-16,1.2376065085032e-14,NA
"Prr15l",3.93919563303869e-14,0.562830095324295,0.00543478260318917,1.74505727450811,18831.8505865762,12123.7865346053,0.999999711404835,0.999856084060209,0.00543478260869565,0.608247422680412,0.00893515106853353,0.00543478260869565,0.762886597938144,0.00712397179788484,77.8066059340171,0.00996668970433712,0.239248675775033,0.0185956951572415,0.567640487956629,1.11022302462516e-16,1.2376065085032e-14,NA
"Stard10",0.822662905654377,0.269919294690358,1.59362425426268,2.75354392046482,15647.3141103097,1.92418677446918,0.999898163866687,0.411350481666908,0.16304347826087,1.87628865979381,0.0868967988533206,0.282608695652174,2.01030927835052,0.140579710144928,77.7645108483475,0.000107398633743649,0.000412046848367931,0.000540828834209092,0.00402663603306087,1.11022302462516e-16,1.2376065085032e-14,NA
"Pmp22",0.167903472436091,0.555358341650179,5.76072310236177,2.38811626002865,2.67052567280114,4.98243808080816,0.316741415656964,0.67599231352285,3.66304347826087,0.948453608247423,3.86212192816635,4.79347826086957,1.06185567010309,4.51424651751794,77.0870270077316,0.00808426421740305,2.98558049505182e-07,0.0157380054883172,6.85294871771197e-06,1.11022302462516e-16,1.2376065085032e-14,NA
"Wt1",0.00775175273130069,0.115584290700934,13.9669641007783,5.72339086414269,2.090301703086,1.55396941718238,0.130177934937276,0.213534764957305,11.3260869565217,4.68041237113402,2.41989082551235,13.8586956521739,5.06185567010309,2.73786859116267,76.703654006589,0.0399651670399197,2.5942581416416e-12,0.0595855285021159,2.32775707800024e-10,1.11022302462516e-16,1.2376065085032e-14,NA
"Tmem100",0.195284813222282,0.467161854821173,6.7536722315106,1.721959963073,1.65282006137518,1.04467574307143,0.196612332919631,0.377597867601907,4.09782608695652,0.77319587628866,5.29985507246377,5.43478260869565,0.917525773195876,5.92330239374695,76.5051773950279,0.367821968797429,1.35277680723966e-07,0.391207201727438,3.25656270425744e-06,2.22044604925031e-16,2.1376839692328e-14,NA
