"","theta_1","theta_2","mu_1","mu_2","size_1","size_2","prob_1","prob_2","total_mean_1","total_mean_2","foldChange","norm_total_mean_1","norm_total_mean_2","norm_foldChange","chi2LR1","pvalue_LR2","pvalue_LR3","FDR_LR2","FDR_LR3","pvalue","pvalue.adj.FDR","Remark"
"Ttc36",0,0.690744153686673,26.486301369863,1.75906132864836,4.49067276168486,17346.0977401725,0.144968089607933,0.999898600654318,24.7671232876712,0.336,73.7116764514025,26.486301369863,0.544,48.6880539887188,414.367771152497,0,0,0,0,0,0,NA
"Fbp1",0.00553071907304313,0.902684078683545,13.9194472872581,1.72633621942805,4.95298109088878,10506.8090454499,0.262445351051062,0.999835720568402,12.8972602739726,0.096,134.346461187215,13.8424657534247,0.168,82.3956294846706,346.30881965613,2.22044604925031e-16,0,1.70022726056881e-14,0,0,0,NA
"Gatm",0.0126495307172068,0.875320481202896,16.9819387554524,1.79660358039416,4.26311465417285,10635.2574191892,0.200663870877416,0.999831099515284,15.3013698630137,0.144,106.259512937595,16.7671232876712,0.224,74.853228962818,342.937643791936,5.77853306649168e-07,0,6.35097845582935e-06,0,0,0,NA
"Pdzk1",0,0.820295577854825,9.67123287671233,1.86974567176875,7.10894764234224,15235.9421236346,0.423651440118284,0.999877295658471,8.86301369863014,0.2,44.3150684931507,9.67123287671233,0.336,28.7834311806915,332.218527307428,2.22044604925031e-15,0,1.48769885299771e-13,0,0,0,NA
"Calml4",0,0.727636641399085,10.9109589041096,1.90921359702971,6.25642573546299,13123.672487968,0.364436742510055,0.999854542553584,9.93150684931507,0.336,29.558056099152,10.9109589041096,0.52,20.9826132771338,332.122676545133,5.28466159721575e-14,0,2.4631118400936e-12,0,0,0,NA
"Sult1d1",0.0156854159652979,0.982987404971169,11.2657490396957,2.82143877062403,2.69317446168389,14563.3097007004,0.192935684576087,0.999806301430105,10.2739726027397,0.032,321.061643835616,11.0890410958904,0.048,231.021689497717,323.262268587641,3.21560449545455e-06,0.000760323926086937,2.75770241530182e-05,0.00433546408917657,0,0,NA
"Gsta2",8.70725924782691e-10,0.90885898490798,13.0547945219,2.10662498326116,2.49858844600087,1.18688743333171,0.160645979794715,0.360371324957549,12.1780821917808,0.144,84.5700152207002,13.0547945205479,0.192,67.9937214611872,320.867291277856,0.27914895942829,2.89052357604902e-06,0.3097802117051,2.2453922271917e-05,0,0,NA
"Pdgfa",0.821342242693836,1.08305881745826e-09,1.30347949127522,11.3920000002998,16005.7012358417,2.56545093329335,0.999918568182214,0.183805119251307,0.136986301369863,9.52,0.0143893173707839,0.232876712328767,11.392,0.020442127135601,319.17557094822,1.06248343456627e-12,1.11022302462516e-16,3.67413626404854e-11,3.40045452113762e-15,0,0,NA
"Epcam",0.538432421624066,0,1.86974500441478,14.336,14825.7789920141,2.76545571113008,0.999873901450083,0.16170879004939,0.63013698630137,12.296,0.0512473150863183,0.863013698630137,14.336,0.0601990582191781,312.438426256069,1.09614790977375e-06,0,1.09412552931476e-05,0,0,0,NA
"Ass1",0.0153401855874679,0.889410183656128,11.6374243186794,2.02550863023224,3.67127236150888,12755.5125256543,0.239816127930738,0.999841230445499,10.5,0.136,77.2058823529412,11.458904109589,0.224,51.1558219178082,308.12992555173,5.26234789521851e-07,0,6.00131589752579e-06,0,0,0,NA
