"","theta_1","theta_2","mu_1","mu_2","size_1","size_2","prob_1","prob_2","total_mean_1","total_mean_2","foldChange","norm_total_mean_1","norm_total_mean_2","norm_foldChange","chi2LR1","pvalue_LR2","pvalue_LR3","FDR_LR2","FDR_LR3","pvalue","pvalue.adj.FDR","Remark"
"Spint2",0.00438524845971993,0.616362719509415,9.40122617578165,1.80458919243114,5.88748782462967,11419.0398246568,0.38508718421126,0.999841991614014,8.272,0.397435897435897,20.8134193548387,9.36,0.692307692307692,13.52,215.337076112262,6.7612582199672e-14,0,4.71034322657715e-12,0,0,0,NA
"Epcam",0,0.594981808405835,13.632,2.50067900267745,2.7830704906838,12358.5637202768,0.169543621044046,0.999797697113946,12.296,0.666666666666667,18.444,13.632,1.01282051282051,13.4594430379747,206.436920997703,5.46649346788719e-07,0,6.12052036493798e-06,0,0,0,NA
"Cldn6",0.0680115505431228,0.943084006669673,5.36487320799593,1.12625757169637,6.05770266924155,13249.3605725488,0.530327198903807,0.999915002551519,4.176,0.0384615384615385,108.576,5,0.0641025641025641,78,185.160170873903,2.44865468734812e-05,3.66328126699678e-06,0.00014348658775395,3.82812892401163e-05,0,0,NA
"Wt1",0.865720633163001,0.0208294180587787,3.33632807306358,6.90013650518373,18.1432671543105,10.6123218859753,0.8446745370317,0.605986986460611,0.352,5.47435897435897,0.0642997658079625,0.448,6.75641025641026,0.0663074003795066,184.150455689746,5.32907051820075e-15,1.04917804787386e-05,6.68265442982374e-13,9.96719145480163e-05,0,0,NA
"Irx1",0.0633922047810664,0.971275218504945,6.02173078254253,2.23161185488089,3.12880660388409,12414.5630617145,0.341925995354675,0.999820274723586,5.024,0.0384615384615385,130.624,5.64,0.0641025641025641,87.984,183.648967996218,0.0895397604901295,0.17494358311782,0.113417029954164,0.421883179287972,0,0,NA
"Cited1",0.635356901358676,0.00326535777635287,2.67658980194946,13.9815521826835,1.56328689708557,2.43555585545492,0.368710462132393,0.148354743709849,0.76,11.7948717948718,0.0644347826086956,0.976,13.9358974358974,0.0700349586016559,179.583814063081,0.0183217353743025,3.10862446895044e-15,0.0309642266298859,2.78443934575989e-13,0,0,NA
"Cenpa",0.589705448120732,0.0252033730451792,4.19211046061568,14.7828332291453,1.07561703570367,6.4978886425368,0.204189954103591,0.305341551932194,1.656,12.1923076923077,0.13582334384858,1.72,14.4102564102564,0.119359430604982,171.101695510133,1.86433799398422e-07,1.11022302462516e-16,2.65668164142752e-06,1.16018306073329e-14,0,0,NA
"Pantr1",0.110576825897516,0.943084006669673,4.74914542102438,1.12625757169637,52.754982904205,13249.3605725488,0.917412096151352,0.999915002551519,3.448,0.0384615384615385,89.648,4.224,0.0641025641025641,65.8944,170.55468149771,0.00133292265089546,0.010319391550746,0.00379882955505207,0.0479278407579093,0,0,NA
"Pou3f3",0.0877353040781494,0.967820488140082,3.63052523801543,1.5936242966104,10.5590467649754,12616.7127549305,0.744141314674592,0.999873705373073,2.632,0.0256410256410256,102.648,3.312,0.0512820512820513,64.584,167.61460930837,5.79775470543886e-06,0.000832688027310846,4.44877231321093e-05,0.00538242673323609,0,0,NA
"Cldn7",0.102132261116717,0.951730731206419,4.41935902135173,1.59362424130722,16.5513177898317,11681.5638216979,0.789260067228973,0.999863596442256,3.288,0.0384615384615385,85.488,3.968,0.0769230769230769,51.584,166.945700080279,2.6650459616917e-11,0.0140336750218698,9.5450967500336e-10,0.0611049599910581,0,0,NA
"Six2",0.894757782467709,0.0749469127878036,2.43248352798137,4.49038667332626,12217.6686711501,25.4511506280921,0.999800944075897,0.850028185656534,0.208,3.26923076923077,0.0636235294117647,0.256,4.15384615384615,0.0616296296296296,157.925678042305,2.79776202205539e-14,1.5219141118461e-06,2.19274598478592e-12,1.7040002645134e-05,0,0,NA
"Tgfbi",0.778138788224527,0.0744002830704088,2.48804194201352,6.6069430669738,4.81208424480155,26.7724828663616,0.659178228109641,0.802065407590621,0.448,4.98717948717949,0.0898303341902314,0.552,6.11538461538461,0.0902641509433962,155.564884923718,2.34701147405758e-13,3.5527136788005e-15,1.33779654021282e-11,2.78443934575989e-13,0,0,NA
"Pdgfa",9.54775856437833e-10,0.232115774250401,10.8080000010715,2.50438373362491,2.70031180410586,11686.6777648225,0.199900020302382,0.999785752013973,9.52,1.26923076923077,7.50060606060606,10.808,1.92307692307692,5.62016,154.116164767189,5.65289814957737e-10,0,1.61107597262955e-08,0,0,0,NA
"Crym",0.912624895863935,0.0973786994822434,2.47210002200144,4.3321115914324,12531.7587440693,19.6347006636666,0.999802772100438,0.819245398790541,0.16,3.05128205128205,0.052436974789916,0.216,3.91025641025641,0.0552393442622951,152.740902073953,1.18975105323216e-08,0.0311446495445626,2.2605270011411e-07,0.113533112002563,0,0,NA
"Prss23",0.113289003653933,0.951730731206419,4.08701371288781,1.59362424130722,4.71679987543983,11681.5638216979,0.535767804272174,0.999863596442256,2.856,0.0384615384615385,74.256,3.624,0.0769230769230769,47.112,149.331946859807,0.0903225078555943,0.128315897230972,0.114177847631971,0.334789931788539,0,0,NA
"Tspan8",0.128860420914213,0.967820488140082,5.49165714376724,1.5936242966104,2.21163479189415,12616.7127549305,0.287102554384013,0.999873705373073,4.056,0.0256410256410256,158.184,4.784,0.0512820512820513,93.288,147.199427296259,0.163786984080445,0.145249459285693,0.187057265971656,0.368710165879067,0,0,NA
"Dcdc2a",0.188598376654953,1,2.92826625500086,0,12473.2288664818,1,0.999765291008774,1,1.736,0,Inf,2.376,0,Inf,145.398659260831,1.44797540624353e-09,1.63742464032168e-10,3.78283574881122e-08,3.94871249800652e-09,0,0,NA
"Epha4",0.070584137926351,0.839102497004413,5.19035660358144,1.59362391493499,3.27720095142547,11113.7655929412,0.387030254017895,0.99985662866275,4.096,0.166666666666667,24.576,4.824,0.256410256410256,18.8136,143.841582727716,0.00572850780754897,0.000168749466576523,0.0124714388726847,0.00135648609671128,0,0,NA
"Rab3ip",0.0663001788796613,0.740205563644907,5.15797460178244,1.82590120469753,10.879582220985,12648.146405809,0.678381522897552,0.999855659667833,4.016,0.282051282051282,14.2385454545455,4.816,0.474358974358974,10.1526486486486,141.695807774525,1.32088545656828e-07,2.63022936763946e-11,2.00949383391943e-06,7.49615369777246e-10,0,0,NA
"Tril",0.773021446403699,0.0890912805765006,2.25571970306529,6.15052198346077,18.7169404379132,5.90122787201802,0.89244475007451,0.48965734791909,0.4,4.57692307692308,0.0873949579831933,0.512,5.6025641025641,0.0913867276887872,136.383267471052,0.00456951924525184,7.66191443624109e-10,0.0104565276159595,1.50125635985099e-08,0,0,NA
"Crb3",0.137844445025233,0.935641007244171,3.11776747166971,1.59362538814153,10791.1131068232,16942.5201143381,0.999711163536525,0.999905948141483,2.064,0.0512820512820513,40.248,2.688,0.102564102564103,26.208,135.772830512948,6.11568759170122e-05,1.80244708047894e-11,0.000323163990725307,5.94807536558051e-10,0,0,NA
"Sim2",0.17650522886973,1,3.60414861224005,0,2.53429285437935,1,0.412856075627785,1,2.424,0,Inf,2.968,0,Inf,135.336987530691,0.313795089871869,0.999998318325929,0.334039934379732,0.999999892035879,0,0,NA
"Spock2",0.765269299313525,0.0725556932904587,2.07897834083099,4.52028134161374,1.34804006571463,16.2501027761425,0.393356529144947,0.782368909694384,0.36,3.30769230769231,0.108837209302326,0.488,4.19230769230769,0.116403669724771,133.148617217472,0.00024323359263978,1.58720962162295e-06,0.000941404090031741,1.74593058378525e-05,0,0,NA
"Umod",0.166119982534775,0.967820488140082,4.72969552516785,1.5936242966104,2.53198430442672,12616.7127549305,0.348677491137486,0.999873705373073,3.32,0.0256410256410256,129.48,3.944,0.0512820512820513,76.908,132.984345455846,0.043854082555903,0.194627838388274,0.0632103672702325,0.455341995035252,0,0,NA
"Smagp",0.0695253661498528,0.819730359415496,3.55947029763316,1.92020045515866,19321.4719793348,19321.6999251943,0.999815810374906,0.999900629362269,2.624,0.192307692307692,13.6448,3.312,0.346153846153846,9.568,132.824197934859,1.11022302462516e-16,0,3.48054918219987e-14,0,0,0,NA
"Psrc1",0.762321086305759,0.0547356971905671,1.64928387369617,3.6484166251364,13093.5815149487,16.4872624784545,0.999874054615834,0.818808364676125,0.272,2.6025641025641,0.104512315270936,0.392,3.44871794871795,0.113665427509294,131.353924978189,2.2703191782103e-06,4.83271200835134e-11,2.02690365141931e-05,1.26254601218179e-09,0,0,NA
"Mecom",0.201976011786296,0.951730731206419,5.53366553881239,1.59362424130722,3.38723353940512,11681.5638216979,0.379696430786428,0.999863596442256,3.936,0.0384615384615385,102.336,4.416,0.0769230769230769,57.408,126.67935669786,0.0177285791265577,0.0442261167195339,0.0302883354559991,0.149084812812622,0,0,NA
"Cenpe",0.761191860995761,0.0498471808526016,2.78047602721765,5.30278664823277,12446.8584379718,4.73595795371338,0.999776662114747,0.471767949230948,0.592,4.08974358974359,0.144752351097179,0.664,5.03846153846154,0.131786259541985,126.280794972649,1.5399769966562e-05,2.07725964207484e-08,9.85270996840243e-05,3.33959434764339e-07,0,0,NA
"Clec18a",0.174116408200012,0.951730731206419,3.49686071096821,1.59362424130722,6.60938220292739,11681.5638216979,0.653990039546724,0.999863596442256,2.216,0.0384615384615385,57.616,2.888,0.0769230769230769,37.544,125.990698261512,0.0874435522430563,0.168953564407325,0.111437209870724,0.412194104604641,0,0,NA
"Irx2",0.231563690891321,0.983910252929255,3.33144043225777,1.59362428608845,31.1547602537288,12519.9722114921,0.903397870278836,0.999872729632461,2.032,0.0128205128205128,158.496,2.56,0.0256410256410256,99.84,125.889217010374,0.0670916126264849,0.352805104862846,0.0912504145700781,0.69038362712623,0,0,NA
"Pcbd1",0.0468230598846665,0.5933740386374,5.00221928867412,2.14397282855475,31.544928650164,11196.5180381573,0.863129694906826,0.999808550983461,4.008,0.525641025641026,7.6249756097561,4.768,0.871794871794872,5.46917647058824,124.590876035552,7.07385139353534e-09,1.11022302462516e-16,1.43074349153118e-07,1.16018306073329e-14,0,0,NA
"1700011H14Rik",0.2783439625292,1,3.33676970053908,0,16087.0777892757,1,0.999792623758182,1,1.888,0,Inf,2.408,0,Inf,123.706962474771,4.37771315219271e-05,0.780168668257628,0.000242904968710162,0.968698804046032,0,0,NA
"Cenpf",0.697822067847052,0.0615347439376788,4.20944056941481,11.2431250287492,1.60992325366701,2.3349892837779,0.276649355945308,0.171967125186423,1.296,9.16666666666667,0.141381818181818,1.272,10.5512820512821,0.120554070473876,119.978899089236,0.00354547626363166,3.03897595743674e-06,0.00851729355286227,3.28523780226351e-05,0,0,NA
"Sept4",0.229030527841808,0.943084006669673,4.12986532664191,1.12625757169637,8.31421409097712,13249.3605725488,0.668126087270496,0.999915002551519,2.528,0.0384615384615385,65.728,3.184,0.0641025641025641,49.6704,119.096063935765,0.120537574203577,0.0519696672047719,0.142867786437888,0.164570612815111,0,0,NA
"Tpx2",0.804965657611904,0.0893124424617262,3.24045491495596,4.49083076474788,3.696937174401,35.7075484609507,0.532900134053643,0.888283287753131,0.624,3.20512820512821,0.194688,0.632,4.08974358974359,0.154532915360502,117.341188854229,2.29521785088949e-06,0.0592103683655244,2.02690365141931e-05,0.180217965850407,0,0,NA
"Robo2",0.816084068040578,0.0934559968521208,2.78388048928808,4.80834223451942,3.44193525491011,4.45619500230657,0.552848878979054,0.480994882787395,0.408,3.41025641025641,0.119639097744361,0.512,4.35897435897436,0.117458823529412,115.135182569905,0.00652292631155638,0.0305234037467911,0.0137244120716304,0.112052009815811,0,0,NA
"Paqr5",0.278381380875118,1,2.52765098521919,0,16807.3815990073,1,0.999849633275967,1,1.296,0,Inf,1.824,0,Inf,115.050459990405,3.29029656964686e-07,0.835677554278506,4.04512931209525e-06,0.999999892035879,0,0,NA
"Ube2c",0.349641273504177,1.42373522418514e-09,3.24743817340783,17.6923076978202,0.384250587501352,1.04325886128201,0.105804933406561,0.0556833367163468,2.224,15.8589743589744,0.140236054971706,2.112,17.6923076923077,0.119373913043478,113.598527331772,0.0169384645712443,1.24509935695016e-09,0.0291769705664015,2.23050656230786e-08,0,0,NA
"Spon1",0.320064341008883,1,4.25922591063904,0,7.20736699262471,1,0.628553490424629,1,2.448,0,Inf,2.896,0,Inf,112.965091080621,6.87355549068291e-05,0.999985016239285,0.000353255679726081,0.999999892035879,0,0,NA
"Cdh1",0.304286540253787,1,2.86324732368715,0,12191.150801978,1,0.999765192387666,1,1.504,0,Inf,1.992,0,Inf,112.964787510119,0.000404517944416538,0.824420770623681,0.00138567232788138,0.990252534829594,0,0,NA
"Cdca3",0.602578431125365,0.0584745694646891,3.36166893492404,7.5981449020482,3.53620995703651,6.88402159266364,0.512651789401224,0.475344734862518,1.184,6.02564102564103,0.196493617021277,1.336,7.15384615384615,0.186752688172043,112.357539016432,0.000206065992529703,5.2769588698709e-10,0.000822951447873398,1.14091490048588e-08,0,0,NA
