"","theta_1","theta_2","mu_1","mu_2","size_1","size_2","prob_1","prob_2","total_mean_1","total_mean_2","foldChange","norm_total_mean_1","norm_total_mean_2","norm_foldChange","chi2LR1","pvalue_LR2","pvalue_LR3","FDR_LR2","FDR_LR3","pvalue","pvalue.adj.FDR","Remark"
"Ttc36",0.83853321919771,0,1.64928200675683,40.4642857142857,11055.6084796387,5.87060059831607,0.999850841678623,0.12669936338485,0.141304347826087,45.8392857142857,0.00308260361443742,0.266304347826087,40.4642857142857,0.00658121954027399,477.997211209085,0,0,0,0,0,0,NA
"Calml4",0.863586847447973,0,1.59362420714645,19.0625,14662.4665416275,9.28147031188539,0.999891324490685,0.327458369796324,0.114130434782609,21.5625,0.0052930056710775,0.217391304347826,19.0625,0.0114041339985745,439.009522245833,0,0,0,0,0,0,NA
"Pdzk1",0.87942404518129,0,1.66772024530015,19.3660714285714,16288.4271639326,7.43475086370428,0.999897623662897,0.27740756543306,0.108695652173913,21.8303571428571,0.00497910553925491,0.201086956521739,19.3660714285714,0.0103834666345942,423.242262073917,3.33066907387547e-15,0,8.41171104402166e-14,0,0,0,NA
"Hrsp12",0.480197808075967,0,2.1956523852469,18.1964285714286,14311.9470197721,4.97249095381488,0.999846609577986,0.214619026510803,0.701086956521739,20.4642857142857,0.0342590484862281,1.14130434782609,18.1964285714286,0.0627213380552118,419.81338032442,0,0,0,0,0,0,NA
"Ggt1",0.924972768873085,0,1.59362426457355,17.7678571428571,13454.5928276107,9.07784805595817,0.999881569397818,0.338148988403507,0.0597826086956522,19.7946428571429,0.0030201408091624,0.119565217391304,17.7678571428571,0.00672929866724929,414.593112155821,5.23453058676182e-10,0,5.40294591868372e-09,0,0,0,NA
"Tmem27",0.858329709701657,0,1.45776308155599,18.0892857142857,11994.7172010883,4.004183028406,0.999878481008662,0.181238314138903,0.108695652173913,20.1160714285714,0.00540342345471738,0.206521739130435,18.0892857142857,0.0114167990042491,394.740256877267,2.23525576648065e-06,0,1.20165290078853e-05,0,0,0,NA
"Mep1a",0.975872460967956,0,1.12626128245828,14.4821428571428,11333.1254611966,5.32684773210144,0.999900632056704,0.268910609457999,0.016304347826087,15.8571428571429,0.00102820211515864,0.0271739130434783,14.4821428571429,0.00187637377365571,387.646711539503,6.66133814775094e-15,9.22834347205637e-06,1.49188837384535e-13,4.36962588053628e-05,0,0,NA
"Anpep",0.886236992255052,0,1.67204953975669,18.5982142857143,13431.2948035114,3.08420146092016,0.999875526415121,0.142244365063376,0.0978260869565217,21.0892857142857,0.00463866288701543,0.190217391304348,18.5982142857143,0.0102277233922645,380.113208300406,2.5839108630521e-11,0,3.2285286257293e-10,0,0,0,NA
"Lrp2",0.940685470681474,0,1.74090584305647,20.1428571428571,13822.411958653,2.83174095185175,0.999874067810149,0.123255298751185,0.0652173913043478,22.8214285714286,0.00285772606654419,0.103260869565217,20.1428571428571,0.00512642614862781,377.654498256986,0,7.53175299905706e-12,0,7.03952032274073e-11,0,0,NA
"Spink1",0.904510795416713,0,1.59362415364271,26.6696428571429,13722.3742381687,1.93100251025539,0.999883880218197,0.0675160467692291,0.0815217391304348,30.0803571428571,0.00271013202214565,0.152173913043478,26.6696428571429,0.00570588492161686,375.555017361654,8.66862137627322e-11,0,9.9899549258605e-10,0,0,0,NA
