"","theta_1","theta_2","mu_1","mu_2","size_1","size_2","prob_1","prob_2","total_mean_1","total_mean_2","foldChange","norm_total_mean_1","norm_total_mean_2","norm_foldChange","chi2LR1","pvalue_LR2","pvalue_LR3","FDR_LR2","FDR_LR3","pvalue","pvalue.adj.FDR","Remark"
"Epcam",0,0.594982009457303,12.7088607594937,2.50067851237912,4.38946745474537,13402.7180207054,0.256719101408402,0.99981345485154,11.1329113924051,0.666666666666667,16.6993670886076,12.7088607594937,1.01282051282051,12.5479891043102,241.531407788658,2.73227263036802e-09,0,3.7158907773005e-08,0,0,0,NA
"Cldn7",0.0291070519063488,0.951730731206419,5.22160602965866,1.59362424130722,9.45102343710185,11681.5638216979,0.644126089227038,0.999863596442256,4.17721518987342,0.0384615384615385,108.607594936709,5.06962025316456,0.0769230769230769,65.9050632911392,229.041414065785,0.000182660482370145,3.34310357175127e-12,0.00064617465439612,9.29990629959899e-11,0,0,NA
"Spint2",0.000520451287431881,0.620127807026644,8.49809364134868,1.85622488448638,5.53045618832191,11974.6578108009,0.394228644832905,0.999845011254614,7.34177215189873,0.397435897435897,18.4728460596162,8.49367088607595,0.705128205128205,12.0455696202532,224.529864829819,2.50974796500714e-11,0,6.98062727622073e-10,0,0,0,NA
"Tmem52b",0.083229521960462,0.943084006669673,9.18192832899948,1.12625757169637,2.59962403328125,13249.3605725488,0.220652079907915,0.999915002551519,7.13924050632911,0.0384615384615385,185.620253164557,8.41772151898734,0.0641025641025641,131.316455696203,197.233073081668,0.155717748016146,0.00306912736412712,0.169571640188401,0.0182359800664641,0,0,NA
"Mecom",0.0808897724580084,0.951730731206419,5.71548909440378,1.59362424130722,7.01783341981759,11681.5638216979,0.551139218533076,0.999863596442256,4.34810126582278,0.0384615384615385,113.050632911392,5.25316455696202,0.0769230769230769,68.2911392405063,196.814027397077,0.0926503479178196,7.34027783000357e-09,0.108209948331499,1.21412163026005e-07,0,0,NA
"Wt1",0.824644269727541,0.0211166810814401,3.17618365285874,6.79738401964712,1.24928560334369,11.8997823058721,0.282294493763068,0.636448438158804,0.468354430379747,5.47435897435897,0.0855542050810779,0.556962025316456,6.65384615384615,0.0837052754810858,196.643302910098,0.0024818212897918,3.25695443670337e-06,0.00564637408681256,3.76086059483484e-05,0,0,NA
"Cldn6",0.0620275695818594,0.951730731206419,4.47369522879065,1.59362424130722,6.05673296871243,11681.5638216979,0.57516492730548,0.999863596442256,3.35443037974684,0.0384615384615385,87.2151898734177,4.19620253164557,0.0769230769230769,54.5506329113924,194.097348518856,6.99838844031575e-06,8.31577021354057e-06,4.19903306418945e-05,8.92851117664356e-05,0,0,NA
"Cited1",0.46174306712746,0.00360378993755472,2.16357039890192,13.7546973677297,1.27039592662127,2.50282460704972,0.369950024605357,0.153948714381711,0.810126582278481,11.7948717948718,0.0686846450192625,1.16455696202532,13.7051282051282,0.0849723508306592,193.984639994728,0.0234428723525283,0,0.0340784747737466,0,0,0,NA
"Rab3ip",0.0219282433494241,0.743784992606296,5.91450496889391,1.90144801929815,9.63607389247793,16880.0784758022,0.619660141167752,0.999887368186203,4.80379746835443,0.282051282051282,17.0316455696203,5.78481012658228,0.487179487179487,11.8740839440373,191.551239624823,8.45223890877378e-12,0,2.72251063798398e-10,0,0,0,NA
"Mal",0.107297575251053,1,4.43823740933506,0,4.839234143074,1,0.521611315727226,1,3.13924050632911,0,Inf,3.9620253164557,0,Inf,191.126971066332,0.00769247383448113,0.999999587127121,0.013846452902066,0.999999690571021,0,0,NA
"Uncx",0.808114544465801,0.0358120839470062,3.33136458657547,8.36362179110845,1.47145328249875,8.90134208516672,0.306372909115203,0.515572586711206,0.512658227848101,6.84615384615385,0.0748826624946665,0.639240506329114,8.06410256410256,0.0792698879072669,190.277819701869,0.0226109528060848,2.43138842392909e-14,0.0331050313811577,8.26672064135892e-13,0,0,NA
"Rspo1",0.924618167553208,0.0818684521678774,1.17545018036789,3.53281587307418,10.4263481649441,25.7162113617519,0.898683794927115,0.87921595324484,0.0632911392405063,2.35897435897436,0.0268299394606494,0.0886075949367089,3.24358974358974,0.0273177565417521,189.396566096147,1.19462156180639e-05,8.15996007430542e-08,6.35746431152616e-05,1.16137106173835e-06,0,0,NA
"Emx2",0.117269386448955,0.986368159949638,6.02990736285677,2.82143772664263,5.32836060651545,15813.5810136169,0.469117353181266,0.999821613180663,4.44303797468354,0.0256410256410256,173.278481012658,5.32278481012658,0.0384615384615385,138.392405063291,187.323894512898,1.22024612636551e-12,0.447716613384657,5.33421878096923e-11,0.835373681071372,0,0,NA
"Tgfbi",0.800989150347625,0.0743376746260624,2.25800347220722,6.52339542369644,0.850305808912012,28.8268312798882,0.273558945397427,0.815463830588816,0.335443037974684,4.98717948717949,0.0672610718818132,0.449367088607595,6.03846153846154,0.0744174796420221,183.599274951922,0.0761483603338911,2.26529905944517e-12,0.0915575570222816,6.60172868752592e-11,0,0,NA
"Gata3",0.149878673883014,1,5.7921737844316,0,6.02689878440857,1,0.509929924645517,1,3.9620253164557,0,Inf,4.92405063291139,0,Inf,182.536294491278,1.00012553794215e-10,0.999997817893693,2.26695121933555e-09,0.999999690571021,0,0,NA
"Six2",0.917485499709931,0.0752597899278379,2.53120076321367,4.46417803119487,12644.2101874917,29.4438259330283,0.999799853520721,0.868344416972905,0.145569620253165,3.26923076923077,0.0445271779597915,0.208860759493671,4.12820512820513,0.050593600125796,182.47127552449,7.83911568991158e-09,0.0068507199438218,9.05196000419979e-08,0.0364577443966865,0,0,NA
"Crym",0.927963304890894,0.0986623648047443,2.10862996795556,4.29560992293353,14120.9332509084,27.0805234525539,0.999850695764713,0.863093075506574,0.10126582278481,3.05128205128205,0.0331879587277949,0.151898734177215,3.87179487179487,0.0392321233967642,180.289992297701,1.50534482323827e-07,3.50739248755616e-09,1.35481034091445e-06,6.31330647760109e-08,0,0,NA
"Wfdc15b",0.142664230363471,0.951730731206419,5.8394049147811,1.59362424130722,9.29145996945707,11681.5638216979,0.614073289302582,0.999863596442256,4.15822784810127,0.0384615384615385,108.113924050633,5.00632911392405,0.0769230769230769,65.0822784810127,169.345730015093,0.00337044342648252,0.0152178336473379,0.00716219228127535,0.0727602671263342,0,0,NA
