"","theta_1","theta_2","mu_1","mu_2","size_1","size_2","prob_1","prob_2","total_mean_1","total_mean_2","foldChange","norm_total_mean_1","norm_total_mean_2","norm_foldChange","chi2LR1","pvalue_LR2","pvalue_LR3","FDR_LR2","FDR_LR3","pvalue","pvalue.adj.FDR","Remark"
"Six2",0.945434733114618,0,1.59362365640958,4.96428571428572,16986.272525504,13.7619491975475,0.999906190474871,0.734902091228773,0.0652173913043478,3.60714285714286,0.0180800688764529,0.0869565217391304,4.96428571428571,0.0175164216452925,172.628177492402,8.47281723670434e-08,0.0162701600647833,3.47915057782172e-06,0.0883429352277905,0,0,NA
"Osr2",0.00943810857319442,0.932767804815503,16.4267792879159,1.59362426127945,1.52190907971074,17359.7333913588,0.0847922170433213,0.99990820838408,15.1521739130435,0.0535714285714286,282.840579710145,16.2717391304348,0.107142857142857,151.869565217391,158.819095530753,0.0101648825152176,2.69755274397987e-05,0.0236820135194964,0.000305567612550823,0,0,NA
"Tril",0.7797395023911,0,1.82590103036716,7.76785714285715,14095.6870581429,4.90399162086813,0.999870480627636,0.386998906971366,0.282608695652174,5.92857142857143,0.0476689366160293,0.402173913043478,7.76785714285714,0.0517741129435282,155.36232314808,0.000374067757375807,4.24561719114536e-10,0.00225470198711839,1.66446501287714e-08,0,0,NA
"Dpp4",0.029808241319606,1,5.50092955484337,0,2.79980412098653,1,0.337295982539351,1,5,0,Inf,5.33695652173913,0,Inf,152.373501418661,0.0683515085346977,0.999993550562827,0.0974120197555237,0.999999978329697,0,0,NA
"Uncx",0.833312053364179,0.0340606078683656,2.21710819919892,8.65182831457977,5.89548396061924,10.9039113951131,0.726707795052202,0.55758112743281,0.260869565217391,6.39285714285714,0.04080641243624,0.369565217391304,8.35714285714286,0.0442214790040877,148.339668036423,1.15333573055265e-05,9.35695965154082e-13,0.000189435393743273,2.04917416368744e-10,0,0,NA
"Eya1",0.945434728820655,0.0320937284872715,1.59362403957366,4.26177569481683,17740.7551817472,17.228754705799,0.999910179646617,0.801690529951056,0.0434782608695652,2.91071428571429,0.0149373166177647,0.0869565217391304,4.125,0.0210803689064559,147.291551679027,0.000293134785594229,7.82566013102226e-07,0.00186582909317381,1.25401431855649e-05,0,0,NA
"Adamts1",0.00931474629652716,0.894178484297315,11.1034255934844,1.85622440340545,1.64400229810688,13185.9434555604,0.128967373817531,0.999859246845687,10.8478260869565,0.107142857142857,101.246376811594,11,0.196428571428571,56,143.823437839266,0.000277449997462265,0.000513922229107067,0.00180357385580274,0.00438502473406939,0,0,NA
"Cited1",0.600566118244703,0.0276887262104893,1.8504448707493,16.5107333744558,1.59900694003328,2.27033891279288,0.463553929072141,0.120884413736819,0.543478260869565,12.6964285714286,0.0428056014186999,0.739130434782609,16.0535714285714,0.0460414953813416,139.187650424931,0.096352249259766,7.43849426498855e-15,0.128144590614709,4.88709073209748e-12,0,0,NA
"Spock2",0.805568183047667,0.0323237806429314,1.84484046653313,5.99743107785201,0.795537260954385,48.3954710215548,0.301296762456556,0.889738718723055,0.293478260869565,4.33928571428571,0.0676328502415459,0.358695652173913,5.80357142857143,0.0618060200668896,137.440197145968,9.05595598510445e-11,1.09367451208708e-05,1.48744077055341e-08,0.000143708830888243,0,0,NA
"Capn6",0.864856479009463,0.0336245469602504,1.28687687506677,3.88047934247379,11380.0087998749,10415.6457523176,0.999886930547135,0.999627576220243,0.119565217391304,2.66071428571429,0.0449372629121681,0.173913043478261,3.75,0.0463768115942029,133.921037094224,4.08455985835277e-05,1.89087545621192e-09,0.000471900046471013,6.21152587365614e-08,0,0,NA
"Etv4",0.893646511578652,0.0504666480127101,0.715415713351638,3.19705914779993,14827.9612647305,14210.0000980295,0.999951754581426,0.999775064039959,0.0543478260869565,2.05357142857143,0.0264650283553875,0.0760869565217391,3.03571428571429,0.0250639386189258,133.338135395063,5.50162957668743e-05,4.98480257071776e-10,0.000592275253994844,1.81945293831198e-08,0,0,NA
"Maf",2.45034650977518e-09,0.977589252421494,5.77173913200517,1.59362454940461,1.09720741408261,17664.4456822982,0.159734452251273,0.999909791633443,5.81521739130435,0.0178571428571429,325.652173913043,5.77173913043478,0.0357142857142857,161.608695652174,127.390689688496,0.0122990561445709,0.277828688380094,0.0276068701375684,0.721476080101668,0,0,NA
"Cpn1",0.0899023208787004,0.977589252421494,7.67953848617928,1.59362454940461,1.94657924164762,17664.4456822982,0.202218515988071,0.999909791633443,6.81521739130435,0.0178571428571429,381.652173913043,6.98913043478261,0.0357142857142857,195.695652173913,125.213320285262,0.148930461086479,0.266083233906208,0.180863794702065,0.702075038860959,0,0,NA
"Clu",0.0646493978682305,0.876573794274787,6.80981760002701,2.0255021617049,3.39414035237407,12427.8824179475,0.332629786226765,0.999837046084756,5.75,0.142857142857143,40.25,6.3695652173913,0.25,25.4782608695652,118.828089815738,7.78296222732067e-05,0.00141081050540059,0.000737006757949589,0.0107441598658141,0,0,NA
"1700011H14Rik",0.165521723028319,1,4.24633994300433,0,16.1006109460757,1,0.791303376798177,1,3.02173913043478,0,Inf,3.54347826086957,0,Inf,117.087910147403,2.84929623783903e-06,0.99999613228295,6.45512975262152e-05,0.999999978329697,0,0,NA
"Prss23",0.0741806750187774,0.955178537224486,5.45933009517154,1.5936242269606,1.74466031177022,10501.3273580076,0.24217971057944,0.999848268474108,4.34782608695652,0.0357142857142857,121.739130434783,5.05434782608696,0.0714285714285714,70.7608695652174,112.179575867962,0.124303169223203,0.156648149436537,0.154966190094202,0.467111122816495,0,0,NA
"Dcdc2a",0.124764200748219,0.955178537224486,3.61393290760328,1.5936242269606,41.0451450717148,10501.3273580076,0.919077305866527,0.999848268474108,2.59782608695652,0.0357142857142857,72.7391304347826,3.16304347826087,0.0714285714285714,44.2826086956522,110.715745339721,0.0134043104713366,1.69229546820304e-07,0.0292579135537148,3.08843922947055e-06,0,0,NA
"Cdh16",0.0603411447227668,0.977589252421494,3.90983786962107,1.59362454940461,1.68410532327082,17664.4456822982,0.30105871032276,0.999909791633443,3.41304347826087,0.0178571428571429,191.130434782609,3.67391304347826,0.0357142857142857,102.869565217391,108.272670922864,0.0236600954655682,0.522411590169785,0.0436648391035908,0.99455927085403,0,0,NA
"Pdzk1",0.104074869666337,0.932767804815503,4.93781902353824,1.59362426127945,2.48861452498988,17359.7333913588,0.335102241032387,0.99990820838408,3.84782608695652,0.0535714285714286,71.8260869565217,4.42391304347826,0.107142857142857,41.2898550724638,104.10118839723,0.0739680351799019,0.0772273857301994,0.103839741694862,0.285047148453601,0,0,NA
"Robo2",0.702347597181457,0.0273394604147387,1.78936166422329,5.12218011456306,2.20859548138878,5.46032738550681,0.552431004372523,0.515976708305736,0.380434782608696,3.66071428571429,0.103923647932132,0.532608695652174,4.98214285714286,0.106903537478573,103.785266263145,0.0161938049081277,1.63679253895044e-05,0.0333521311117239,0.000195522308743716,0,0,NA
"Npnt",0.135439526721769,0.887946338822034,6.28619265155008,1.59362424455655,4.53785806352427,10120.585122111,0.419238433279375,0.999842561143753,4.85869565217391,0.0892857142857143,54.4173913043478,5.43478260869565,0.178571428571429,30.4347826086957,103.577514680276,0.00173279448084818,0.00168808727356218,0.00645163330183662,0.0120827865337428,0,0,NA
"Emx2",0.215564007859458,1,4.54494355102932,0,7.02613166433,1,0.60721510607792,1,2.96739130434783,0,Inf,3.56521739130435,0,Inf,103.525025841714,0.000328946567649258,0.999995097970035,0.00201679423447492,0.999999978329697,0,0,NA
"Crym",0.86358684210317,0.140843181868887,1.59362391106358,5.11298656981787,16834.9681775291,6.46154596961777,0.999905347426045,0.558255458490665,0.141304347826087,3.25,0.0434782608695652,0.217391304347826,4.39285714285714,0.0494874513962531,102.27125779016,0.000196548140523722,0.000149860075450259,0.00141903437718775,0.00144791278780618,0,0,NA
"Sept4",0.124344543391527,0.938286855925688,3.7735707056802,2.02550181232652,8.44047148507122,11064.2442511085,0.691046530972557,0.999816966163165,2.78260869565217,0.0714285714285714,38.9565217391304,3.30434782608696,0.125,26.4347826086957,101.424846598589,0.0429884688479093,0.294395587887979,0.0682208309977691,0.744127439866284,0,0,NA
"Kif12",0.198968579621006,0.977589252421494,3.77231183863518,1.59362454940461,16730.5033735573,17664.4456822982,0.999774575732493,0.999909791633443,2.51086956521739,0.0178571428571429,140.608695652174,3.02173913043478,0.0357142857142857,84.6086956521739,100.07660138291,0.012311739650392,0.0977482688778506,0.0276068701375684,0.351019658103107,0,0,NA
"Stard10",0.142044593181157,0.932767804815503,3.92743659547926,1.59362426127945,5.80289658390984,17359.7333913588,0.596371827863161,0.99990820838408,2.8804347826087,0.0535714285714286,53.768115942029,3.3695652173913,0.107142857142857,31.4492753623188,97.1024234400336,0.0473083681685519,0.148309814116938,0.0734789548149848,0.448168550363362,0,0,NA
"Enpep",0.210551709590158,0.977589252421494,3.71751208626444,1.59362454940461,14.8930329159875,17664.4456822982,0.800247005887543,0.999909791633443,2.48913043478261,0.0178571428571429,139.391304347826,2.93478260869565,0.0357142857142857,82.1739130434783,94.8726729278379,0.300519661198768,6.19086445582395e-05,0.330169594327075,0.000656031927012312,0,0,NA
"Arhgap24",0.135633634062161,0.932767804815503,2.8671418688757,1.59362426127945,10578.8782676156,17359.7333913588,0.999729048303666,0.99990820838408,1.96739130434783,0.0535714285714286,36.7246376811594,2.47826086956522,0.107142857142857,23.1304347826087,94.839231368266,3.74989674534199e-07,0.00226942827790821,1.23184108084484e-05,0.0156948881956389,0,0,NA
"Meox1",0.962699565070947,0.25365041515369,0.874217353509164,2.87111740269211,11599.4410661472,22.8797322386958,0.999924638483339,0.888503973939659,0.0217391304347826,1.41071428571429,0.015410016510732,0.0326086956521739,2.14285714285714,0.0152173913043478,89.2403543228414,0.0268442661616528,0.00230950688413367,0.0481876581098522,0.0158056877382898,0,0,NA
"Elavl4",3.09373487257887e-14,0.296068963451433,0.0108695484483981,2.79045271546567,17135.8148661444,15699.798135869,0.999999365682832,0.999822293458195,0.0108695652173913,1.26785714285714,0.00857317819963258,0.0108695652173913,1.96428571428571,0.00553359683794466,89.1853335329802,0.023343898814013,0.022982894513749,0.0435708565932004,0.117966888246352,0,0,NA
"Mfap4",0.770877522778604,0.11895058072974,1.09111912577242,3.32395808537772,12384.1195332381,17.9132132449455,0.999911901447912,0.843483953974998,0.173913043478261,1.96428571428571,0.0885375494071146,0.25,2.92857142857143,0.0853658536585366,89.1153607329273,0.00647007325090754,0.000176593805255809,0.0167708172738913,0.00165745900075809,0,0,NA
"Traf1",0.945434741394131,0.191671929166358,1.59362432020231,2.62888258727757,10802.9393479119,18879.6494798183,0.999852504099502,0.999860775138634,0.0543478260869565,1.375,0.0395256916996047,0.0869565217391304,2.125,0.040920716112532,88.9389249652486,0.000125693956839368,0.096527142037298,0.00101367235465486,0.350377526621573,0,0,NA
"Pdzk1ip1",0.163100608715981,0.887946338822034,4.70161850454242,1.59362424455655,4.63977927999238,10120.585122111,0.496690044360791,0.999842561143753,3.45652173913043,0.0892857142857143,38.7130434782609,3.93478260869565,0.178571428571429,22.0347826086957,88.2532581349906,0.0368566926267996,0.0149149743036803,0.0611486036762811,0.0816594843126495,0,0,NA
"Rbm47",0.247567371377657,0.977589252421494,3.43812477692912,1.59362454940461,17911.976367521,17664.4456822982,0.999808091251341,0.999909791633443,2.08695652173913,0.0178571428571429,116.869565217391,2.58695652173913,0.0357142857142857,72.4347826086957,87.5191940143193,0.00168654266212898,0.209855787157994,0.00636815246562493,0.586703200692774,0,0,NA
"AI838599",0.195417832299092,0.932767804815503,4.22849763239563,1.59362426127945,5.98397835344587,17359.7333913588,0.585947850623298,0.99990820838408,2.85869565217391,0.0535714285714286,53.3623188405797,3.40217391304348,0.107142857142857,31.7536231884058,87.3290221761444,0.0550269587482262,0.111200148976376,0.0831258671209349,0.382279096901105,0,0,NA
"Fabp5",0.60809235095322,0.0575315624938193,2.35747816552639,6.063105275464,0.944453876724474,6.13722185670979,0.286030682836421,0.503037483357734,0.728260869565217,4.28571428571429,0.169927536231884,0.923913043478261,5.71428571428571,0.161684782608696,86.41357113911,0.0650025242540513,7.93701668964086e-05,0.0944837575993622,0.000802249225399084,0,0,NA
"Dab2",0.132781604320293,0.82135948483821,5.61515450987088,2.29911047679661,5.16499177461553,14827.8592100965,0.479120750156091,0.99984497060469,4.35869565217391,0.25,17.4347826086957,4.8695652173913,0.410714285714286,11.8563327032136,86.2105235208337,8.52781042939288e-05,0.00118577649474672,0.000774768670553483,0.00927446615534038,0,0,NA
"Ramp2",0.693442185092831,0.117777868566578,1.48918664267323,4.91858611965159,7.94282381464981,5.79033329973478,0.842113550508521,0.540701920798147,0.326086956521739,3.23214285714286,0.100888782128273,0.456521739130435,4.33928571428571,0.105206655931294,86.0763173561186,0.00108336509166407,7.60419906264964e-07,0.00459207009821479,1.2489896960402e-05,0,0,NA
"Tmbim4",0.0229113681635075,0.470892280892092,5.12836740954599,1.85622495345275,4.56079280219446,12436.6607637439,0.470710846195741,0.999850767985031,4.5,0.535714285714286,8.4,5.01086956521739,0.982142857142857,5.10197628458498,85.0712724935432,1.45500893408146e-05,5.32650012985414e-09,0.000222311830160818,1.45812941054757e-07,0,0,NA
"Emid1",0.153357863921534,0.654848385811758,6.45773591435304,1.75906132317728,6.42921277456215,12158.2298490367,0.498893332297682,0.999855340219786,4.76086956521739,0.321428571428571,14.8115942028986,5.46739130434783,0.607142857142857,9.00511508951407,84.3131303534961,0.000405368517462201,6.08095473975112e-09,0.00241241169349872,1.59807490560659e-07,0,0,NA
"Folr1",0.294625928237136,0.977589252421494,4.60748422026694,1.59362454940461,29.8129741872415,17664.4456822982,0.866141113935256,0.999909791633443,2.79347826086957,0.0178571428571429,156.434782608696,3.25,0.0357142857142857,91,81.912816787463,0.0206046220775402,0.353504276371063,0.0395825634647483,0.826520674646933,0,0,NA
"Clec18a",0.231864425973672,0.955178537224486,3.62254891308421,1.5936242269606,7.53947189982576,10501.3273580076,0.675457609889566,0.999848268474108,2.19565217391304,0.0357142857142857,61.4782608695652,2.78260869565217,0.0714285714285714,38.9565217391304,81.784602937786,0.013987667995738,0.334942138479649,0.0302299272144733,0.806069542055419,0,0,NA
"Calml4",0.21354680960832,0.827424189349123,7.56008406814552,1.75906133902174,3.39809207872874,14103.6517775183,0.310096500839514,0.999875291733143,5.56521739130435,0.160714285714286,34.6280193236715,5.94565217391304,0.303571428571429,19.5856777493606,80.975170703992,0.00560105821078283,2.42833535389897e-05,0.015397051232152,0.000279897601317829,0,0,NA
"Rrm2",0.884594872785793,0.139847114650387,3.67326012676983,4.08980403594627,5.79378036015433,5.84598697768635,0.611994885641049,0.588376604305106,0.33695652173913,2.5,0.134782608695652,0.423913043478261,3.51785714285714,0.120503200176561,80.71643758584,0.0124973232871635,0.905644651384956,0.0279276918356,0.999999978329697,0,0,NA
"Fzd2",0.890918689634885,0.238074473345991,1.19575823103492,3.39834506180981,10484.4574824977,34.6670958379901,0.999885962447586,0.910723612245677,0.108695652173913,1.76785714285714,0.0614844093104963,0.130434782608696,2.58928571428571,0.0503748125937031,80.6846144622272,0.00364462645763719,0.00787351982400153,0.0112949036918285,0.0478972455960093,0,0,NA
"Hdc",0.249150251028359,0.977589252421494,9.39515324694565,1.59362454940461,1.06315040744651,17664.4456822982,0.101656104333901,0.999909791633443,7.21739130434783,0.0178571428571429,404.173913043478,7.05434782608696,0.0357142857142857,197.521739130435,80.3957665069014,0.149736680822291,0.267279837238887,0.18150737878274,0.702411412263795,0,0,NA
"Hrsp12",0.0821843939456883,0.426569675142393,6.5727894177045,2.05530042110002,4.56638482482577,12109.2619222017,0.409939258099666,0.999830299183539,5.34782608695652,0.678571428571429,7.88100686498856,6.03260869565217,1.17857142857143,5.11857707509881,79.9341965188751,9.82678206213894e-05,2.33701946683595e-12,0.000842964266236612,2.88869785234981e-10,0,0,NA
"Cthrc1",0.228515554084911,0.955178537224486,6.46692291184079,1.5936242269606,1.46506773851333,10501.3273580076,0.184703664325162,0.999848268474108,4.56521739130435,0.0357142857142857,127.826086956522,4.98913043478261,0.0714285714285714,69.8478260869565,79.4547779308514,0.157962879894986,0.120646953534968,0.190076212620889,0.40648742806397,0,0,NA
"Crb3",0.287525175144578,1,2.30366645102207,0,18575.0667309651,1,0.999875996096232,1,1.20652173913043,0,Inf,1.64130434782609,0,Inf,78.9579287821484,0.00809789759463631,0.831414635412812,0.0198519355211793,0.999999978329697,0,0,NA
"Vcan",0.485657866221509,0,3.29673931534514,6.23214285714286,6.37320703805772,7.50437195727587,0.659073670642959,0.546308292799189,1.3804347826087,4.69642857142857,0.293932881468011,1.69565217391304,6.23214285714286,0.272081724180889,78.809528691633,1.53796975155274e-11,6.75883754841511e-06,3.36815375590049e-09,9.25115889439318e-05,0,0,NA
"Arl4c",0.185769705332752,0.87197231306923,4.20509163565738,1.81322398320228,6.55156863915227,15716.6954844218,0.609070889269877,0.999884644019554,2.93478260869565,0.125,23.4782608695652,3.42391304347826,0.232142857142857,14.7491638795987,77.5307889911585,0.000185487998690559,0.026408763233197,0.00138483653567838,0.131443617001594,1.11022302462516e-16,3.81587765500795e-15,NA
"Rab3ip",0.118442385058366,0.615917102973571,4.96897244602865,1.8132246512387,15.1476854412653,10427.9765097254,0.752992148404177,0.999826149452921,3.80434782608696,0.375,10.1449275362319,4.3804347826087,0.696428571428571,6.28985507246377,77.334403492088,6.34843486113645e-06,4.42450076576506e-09,0.000122674167757843,1.26386826222072e-07,1.11022302462516e-16,3.81587765500795e-15,NA
"Hnf4a",0.344920716682285,1,3.30195755718174,0,248.324129764862,1,0.986877522945561,1,1.78260869565217,0,Inf,2.16304347826087,0,Inf,76.9925098715535,0.000301449279609622,0.982459354661858,0.00188621120670021,0.999999978329697,1.11022302462516e-16,3.81587765500795e-15,NA
"Car2",0.271216650331122,0.977589252421494,3.5198628814901,1.59362454940461,4.40153085302745,17664.4456822982,0.555651063505117,0.999909791633443,2.16304347826087,0.0178571428571429,121.130434782609,2.56521739130435,0.0357142857142857,71.8260869565217,76.7290186266712,0.0717798214086827,0.592972207451332,0.101636514365311,0.999999978329697,1.11022302462516e-16,3.81587765500795e-15,NA
"Csrp2",1.08298245541981e-09,0.344084468264216,6.90217391408309,2.28687935739473,1.51102487827493,14515.8925572154,0.179601708644688,0.999842481671522,6.15217391304348,0.910714285714286,6.75532821824382,6.90217391304348,1.5,4.60144927536232,76.5558873055372,1.44107618245126e-05,2.29372076887557e-12,0.000222311830160818,2.88869785234981e-10,2.22044604925031e-16,7.35919262037247e-15,NA
