"","theta_1","theta_2","mu_1","mu_2","size_1","size_2","prob_1","prob_2","total_mean_1","total_mean_2","foldChange","norm_total_mean_1","norm_total_mean_2","norm_foldChange","chi2LR1","pvalue_LR2","pvalue_LR3","FDR_LR2","FDR_LR3","pvalue","pvalue.adj.FDR","Remark"
"Bhlha9",0.958685874619122,0.417441904042599,2.89276837233679,3.36875996446657,15167.9372492483,16924.8109134312,0.999809320362236,0.999800996915825,0.0975609756097561,1.3125,0.0743321718931475,0.119512195121951,1.9625,0.0608979338201025,124.205309423882,1.42674760894579e-12,0.179477345839084,6.12042298155722e-12,0.362602968029368,0,0,NA
"Dlx1",0.937758869165635,0.357138618073602,2.82143955045088,3.05275764666997,18139.3578934998,14597.564043806,0.999844481773735,0.999790915843612,0.151219512195122,1.35,0.112014453477868,0.175609756097561,1.9625,0.0894826782662731,123.159741482976,6.66133814775094e-16,0.329475313435049,3.88363729849572e-15,0.489341800962356,0,0,NA
"Bambi",0.894990387697761,0.314039682052953,3.0426948141792,4.13653650546351,19305.0453878629,12811.8450481714,0.999842413459005,0.999677236076056,0.270731707317073,2.1,0.128919860627178,0.319512195121951,2.8375,0.112603416783067,121.611798702402,0,0.00576227068476109,0,0.0289070722059444,0,0,NA
"Lmo7",0.858246859198509,0.304793931329767,2.92504376341105,3.0566476553819,13836.3419635199,12835.6206939586,0.999788641713331,0.999761918804091,0.348780487804878,1.4625,0.238482384823848,0.414634146341463,2.125,0.195121951219512,91.4777476397766,0,0.110036940872501,0,0.276006280261589,0,0,NA
"Dlx2",0.830060334478814,0.27214244321595,2.94222069097168,3.26300108743552,10489.264553414,13389.2673202798,0.999719580374814,0.999756356639923,0.431707317073171,1.675,0.257735711685475,0.5,2.375,0.210526315789474,91.2939780832601,0,0.0347223810728355,0,0.123949870969224,0,0,NA
"Map2",0.894990688359273,0.377846454753105,3.04270209187135,3.33518958178597,14454.5116716337,14727.4150589171,0.999789542407158,0.999773589971622,0.246341463414634,1.4375,0.171367974549311,0.319512195121951,2.075,0.153981780781663,90.666945747751,0,0.205700825258633,0,0.38489249831541,0,0,NA
"Hoxc13",0.663503448823205,0.105323436553313,2.98629524617344,3.32522327277511,15681.0061906617,12468.4593476246,0.999809595978265,0.999733380315073,0.85609756097561,2.075,0.412577137819571,1.00487804878049,2.975,0.337774134043861,86.3530400025838,0,0,0,0,0,0,NA
"Sp8",0.759051048892208,0.210399001589452,3.02665063260981,3.3719561222571,19149.398997648,15479.1690959999,0.999841970375544,0.999782209127629,0.624390243902439,1.8875,0.330802778226458,0.729268292682927,2.6625,0.273903584106264,83.6467273883189,0,0,0,0,0,0,NA
"Syt1",0.901985476289964,0.405525917710852,2.91146507201143,2.92275147364913,10645.0221973613,18059.334775444,0.999726569946404,0.999838184597396,0.263414634146341,1.1875,0.221822849807445,0.285365853658537,1.7375,0.164239340235129,83.0290216139363,1.11022302462516e-15,0.250528110512793,6.35013926963631e-15,0.426972287668529,0,0,NA
"Cyp26a1",0.958851094965428,0.541428967695479,2.96365527648514,3.08021965819511,16456.124924975,12260.3327409409,0.999819938068743,0.999748828513882,0.104878048780488,0.925,0.113381674357284,0.121951219512195,1.4125,0.0863371465573063,82.5105817979196,2.81267231727611e-11,0.100583373057734,1.04096450958013e-10,0.260516112036326,0,0,NA
"Epha4",0.771554698597288,0.252719333892567,3.0001310983073,3.51273849345811,11858.2886879877,16895.609924721,0.999747065336317,0.999792134860285,0.585365853658537,1.8625,0.31429039122606,0.685365853658537,2.625,0.261091753774681,78.1080833278809,0,1.21066530546221e-05,0,0.000105670786777337,1.11022302462516e-16,3.12712818602752e-14,NA
"Ccnd1",0.781612651231934,0.261126827501843,2.98193912331029,3.33277721635667,18327.947747134,16837.2880453375,0.999837327447415,0.999802098910042,0.546341463414634,1.7,0.321377331420373,0.651219512195122,2.4625,0.264454624241674,76.6474215401306,0,0.025552591848676,0,0.0971899589206567,1.11022302462516e-16,3.12712818602752e-14,NA
"Slc7a11",0.958685875060594,0.573703319879013,2.89276847261613,3.43070977980643,15251.1705427239,16980.7744226825,0.999810360792819,0.999798005867625,0.0951219512195122,1.025,0.0928019036287924,0.119512195121951,1.4625,0.0817177402543256,75.8539597016847,9.65943214303877e-10,0.288256074363144,2.91132585548674e-09,0.456578855087001,2.22044604925031e-16,5.77315972805081e-14,NA
"Dpysl3",0.963494983136634,0.572672154298109,2.73934950809043,2.74964528658989,11147.7838080947,13696.8133975709,0.999754329956597,0.999799289562887,0.075609756097561,0.775,0.0975609756097561,0.1,1.175,0.0851063829787234,75.4319453285318,6.93851267552503e-08,0.425521131777937,1.53623960997695e-07,0.560559422846375,3.33066907387547e-16,7.03603841856193e-14,NA
"Apbb2",0.757127728999379,0.225173597470583,2.88217340418042,3.03293735975429,13896.3740615866,18189.4943697953,0.999792638299816,0.999833286639698,0.590243902439024,1.6125,0.366042730194744,0.7,2.35,0.297872340425532,75.1298059098167,0,0.163603217896611,0,0.344547920535402,3.33066907387547e-16,7.03603841856193e-14,NA
"Enpp1",0.979425498429337,0.628789065387052,2.96365887450831,2.86225412723522,11674.6993108901,10207.9284842983,0.999746211302537,0.999719683401554,0.0487804878048781,0.725,0.0672834314550042,0.0609756097560976,1.0625,0.0573888091822095,74.8693352473235,1.91993571041493e-07,0.492250662721711,3.93899853631325e-07,0.608762080843393,3.33066907387547e-16,7.03603841856193e-14,NA
"Pik3r1",0.63117125918323,0.140850636688787,3.04193528223705,3.68096611929754,17778.0222833006,10141.9774861062,0.999828922766104,0.999637188050768,0.953658536585366,2.2625,0.421506535507344,1.1219512195122,3.1625,0.354767184035477,72.4272011016214,0,0,0,0,1.33226762955019e-15,2.64886152228214e-13,NA
"Msx1",0.905346431636087,0.491627348711255,3.06637769980252,4.10623959388993,16041.5638611162,14170.4624801172,0.999808884489442,0.999710309380477,0.24390243902439,1.5125,0.161257810925217,0.290243902439024,2.0875,0.139038995180371,72.0956538540878,5.55111512312578e-16,0.0294231078635129,3.27429056090622e-15,0.108894345279178,1.55431223447522e-15,2.91865297362569e-13,NA
"Ppap2b",0.821425190091881,0.34030039685078,2.85458198475723,3.39168985157043,10322.9261797064,10466.5602488566,0.999723548073445,0.999676054878625,0.407317073170732,1.575,0.258614014711576,0.509756097560976,2.2375,0.227823954217196,71.5832607403293,0,0.0821922221635436,0,0.229833806420279,1.99840144432528e-15,3.55505099043129e-13,NA
"Alcam",0.391850110346722,0.0280157254606302,3.52528621465584,4.62970453367628,11864.2212000487,15459.1515828337,0.999702952349148,0.999700609802503,1.87073170731707,3.3125,0.564749194661758,2.14390243902439,4.5,0.476422764227642,70.3396389833708,0,0,0,0,3.66373598126302e-15,6.1917138083345e-13,NA
"Msx2",0.805079849461664,0.333424533213515,3.01563424458549,3.69425795786609,16919.2224604133,11914.6985152559,0.999821794597871,0.999690037236718,0.507317073170732,1.7875,0.283813747228381,0.58780487804878,2.4625,0.238702488547728,70.016369167573,0,0.0241487936631142,0,0.0932600471388808,4.21884749357559e-15,6.79033548965977e-13,NA
"Pik3ip1",0.877723753881138,0.421247380154966,2.77261038646578,3.00214623259445,17869.7761242157,13609.223372459,0.999844867655552,0.999779452211655,0.282926829268293,1.1875,0.238254172015404,0.339024390243902,1.7375,0.195121951219512,68.6198229255698,0,0.159421540784112,0,0.340009218338996,8.43769498715119e-15,1.2562897582128e-12,NA
"Igfbp4",0.407648556996349,0.0522177097578113,3.31049350368636,4.52371785915968,12664.8396204819,13219.5176450994,0.999738675854493,0.999657917142347,1.69024390243902,3.1875,0.530272596843615,1.9609756097561,4.2875,0.457370404607836,68.6023731585449,2.22044604925031e-16,0,1.36851980994611e-15,0,8.54871728961371e-15,1.2562897582128e-12,NA
"Clip3",0.79619295544201,0.299230125923639,2.90805945154612,2.9075165409261,19340.3087355515,16363.6659847384,0.999849659987666,0.999822350320261,0.495121951219512,1.35,0.366757000903342,0.592682926829268,2.0375,0.290887326051175,66.8284450803819,0,0.0114717938018901,0,0.0514018060559468,2.04281036531029e-14,2.87695793114532e-12,NA
"Hoxc10",0.76465986443657,0.265715747860224,3.06769081097241,3.06420820920211,15313.7350458632,14682.1132367853,0.999799717286714,0.999791340062408,0.607317073170732,1.5375,0.395002974419988,0.721951219512195,2.25,0.320867208672087,66.0188337715067,0,0.0845422553751932,0,0.234236340580811,3.04201108747293e-14,4.1127989902634e-12,NA
"Wnt5a",0.856135257481881,0.422625178545481,2.98383317162447,3.65880276205708,10971.1752625317,10046.6928627305,0.999728103707482,0.999635952762268,0.360975609756098,1.5375,0.23478088439421,0.429268292682927,2.1125,0.20320392553038,65.1214101661244,0,0.055713797709815,0,0.175999653853181,4.72955008490317e-14,6.14841511037412e-12,NA
"Emx2",0.694743418755195,0.212338156395907,3.01226073081906,3.44373625356175,11042.7507556222,10936.6348233249,0.999727292652725,0.999685218325005,0.765853658536585,1.8625,0.411196595187428,0.919512195121951,2.7125,0.338990671012701,64.8310790250641,0,0.0151700003297032,0,0.064094100436862,5.45119505090952e-14,6.82408861928673e-12,NA
"Sat1",0.746394793101839,0.259489833485572,3.03909602936425,3.27476903338772,16308.8777823778,18081.7819002113,0.99981368860251,0.999818924038045,0.665853658536585,1.6875,0.394579945799458,0.770731707317073,2.425,0.317827508171989,64.4571752374138,0,0.00919833959936489,0,0.042868804922966,6.55031584528842e-14,7.9071669846696e-12,NA
"Klf13",0.826964763619296,0.374425126188186,2.88958434869039,3.19706393083929,10941.0641243146,13567.7273665915,0.999735965225584,0.999764418117041,0.407317073170732,1.3875,0.293561854537464,0.5,2,0.25,61.9411914228626,0,0.0649008738547633,0,0.196787790202194,2.26152430116144e-13,2.63584556480196e-11,NA
"Qars",0.566083772640769,0.0881119864951524,3.24891307445555,3.20763076512033,17872.9482224524,11038.4692700177,0.999818254797157,0.999709497860339,1.17317073170732,2.0125,0.582941978488108,1.40975609756098,2.925,0.481967896602043,61.8545491387165,0,0.003888221628917,0,0.0206007531918059,2.36033415035308e-13,2.65930980939781e-11,NA
"Peli2",0.963871555665401,0.627849522220639,2.90292172748677,2.82143940451042,19219.6901866296,10231.6171664746,0.999848983864397,0.999724319084499,0.0951219512195122,0.675,0.140921409214092,0.104878048780488,1.05,0.099883855981417,61.0108590060778,3.55165485910192e-08,0.159911299085624,8.17530310555471e-08,0.340198778420337,3.574918139293e-13,3.89781397122915e-11,NA
"Srgap1",0.957859823353025,0.614558432861347,2.60455047127119,2.82143997032295,10492.0614631002,13077.3394188212,0.999751821499807,0.999784296232991,0.0853658536585366,0.7125,0.119811724433034,0.109756097560976,1.0875,0.100925147182506,60.8462199225921,1.55666746159966e-09,0.217413072183263,4.52903249906644e-09,0.394972964669484,3.87689880199105e-13,4.09497435960304e-11,NA
"Col2a1",0.836802716986827,0.400283973918845,2.83959772972656,3.18901456541796,11675.7242898492,11373.7838466579,0.999756853860024,0.99971969568669,0.380487804878049,1.2875,0.295524508643145,0.463414634146341,1.9125,0.242308305435996,59.4732230258617,0,0.0804895345593523,0,0.226752233553399,7.6172401719532e-13,7.80190053975813e-11,NA
"Nrp2",0.907170667146435,0.539406914132121,2.9164456803235,3.77230973132272,10745.7745996604,13453.1800610086,0.999728669689358,0.999719675775956,0.214634146341463,1.225,0.175211548033848,0.270731707317073,1.7375,0.155816809966661,58.6082294761899,0,0.0774994715573736,0,0.220800381229498,1.16551213125149e-12,1.15865617753825e-10,NA
"Vim",0.654931464314895,0.205625848121146,3.25138662220045,3.71361512624935,13787.878608869,14313.7883987081,0.999764240738557,0.999740624089128,0.917073170731707,2.1,0.436701509872242,1.1219512195122,2.95,0.38032244729227,57.2391330663072,0,5.20648125257317e-06,0,4.88309732384192e-05,2.28483898467857e-12,2.20650164806102e-10,NA
"Elk3",0.917540425447971,0.533829371121881,2.92826745969911,2.78867848381128,13011.9564491854,17915.1248074147,0.999775006269863,0.99984436365953,0.190243902439024,0.85,0.223816355810617,0.241463414634146,1.3,0.185741088180113,56.8034611538108,1.33226762955019e-15,0.429131767791448,7.59141177592749e-15,0.561531260047999,2.83051360128184e-12,2.65753777009239e-10,NA
