"","theta_1","theta_2","mu_1","mu_2","size_1","size_2","prob_1","prob_2","total_mean_1","total_mean_2","foldChange","norm_total_mean_1","norm_total_mean_2","norm_foldChange","chi2LR1","pvalue_LR2","pvalue_LR3","FDR_LR2","FDR_LR3","pvalue","pvalue.adj.FDR","Remark"
"Hoxc13",0.971332946635649,0.107868194425139,2.8214393795132,3.40476638759317,13716.5904420619,12344.8262046304,0.999794346914875,0.999724270918192,0.0759803921568627,2.075,0.0366170564611387,0.0808823529411765,3.0375,0.0266279351246672,271.073696793862,0,0,0,0,0,0,NA
"Sp8",0.979471227850529,0.211867941667252,3.10420481091569,3.42582181680121,16604.7234963095,14318.4979973239,0.999813087848286,0.999760798768373,0.0661764705882353,1.8875,0.0350603817686015,0.0637254901960784,2.7,0.023602033405955,231.442672415429,1.29932731240956e-10,0.00278581925206578,3.34061532459506e-10,0.0199721810994254,0,0,NA
"Dlx2",0.992181731617857,0.273800667042225,2.82144091357318,3.32209063584677,12043.4048392483,14022.8515579536,0.999765782175434,0.999763150612628,0.0220588235294118,1.675,0.0131694468832309,0.0220588235294118,2.4125,0.00914355379457482,226.878996979873,3.55493412484975e-13,0.300733316209635,1.18265152078281e-12,0.567375147936162,0,0,NA
"Hoxc10",0.992181712873244,0.2664276820856,2.82143938893342,3.08422184723193,10923.7522718519,16137.5829696578,0.999741781873852,0.999808916086885,0.0220588235294118,1.5375,0.0143472022955524,0.0220588235294118,2.2625,0.0097497562560936,226.73557838455,1.14932308115101e-09,0.0973401680412135,2.64160076851478e-09,0.332921235282242,0,0,NA
"Emx2",0.974115414670619,0.214968588744591,2.93535287970481,3.55081333053298,16961.0862563343,11692.270037573,0.999826965978509,0.999696403238747,0.0735294117647059,1.8625,0.0394788787998421,0.0759803921568627,2.7875,0.0272575397872153,224.102720591806,2.89510637685453e-11,0.162883709037514,7.95940750214873e-11,0.454091187544512,0,0,NA
"En1",0.958802007057033,0.21332999360905,3.03412839120697,4.21078722146647,10940.8517365568,11798.0728028771,0.999722755844802,0.999643222670484,0.120098039215686,2.4125,0.0497815706593518,0.125,3.3125,0.0377358490566038,212.876540016637,1.11022302462516e-16,0.00915163646629114,5.3612842432676e-16,0.0578259334683616,0,0,NA
"Trim2",0.914531175029525,0.127011603995252,2.92504394138713,3.63693264642898,12558.8448761608,13039.6889437293,0.99976714714885,0.999721165239533,0.247549019607843,2.2375,0.110636433344287,0.25,3.175,0.078740157480315,203.870904264651,8.88178419700125e-16,0.0016142594757681,3.85912488186721e-15,0.0124338002596353,0,0,NA
"Dlx1",0.99739390427499,0.358560182234104,2.82143946556246,3.09849838022077,11528.9909765277,13123.1442896482,0.999755334255902,0.999763946284534,0.00735294117647059,1.35,0.00544662309368192,0.00735294117647059,1.9875,0.00369959304476508,201.703312547003,0.000301874697241855,0.0304088179613048,0.000393767974568802,0.15278177002661,0,0,NA
"Otx1",0.97672020759371,0.275972549776822,2.94794081717711,2.98676509687962,10075.1533222665,12474.8686362213,0.999707490454777,0.999760634740441,0.071078431372549,1.45,0.0490196078431373,0.0686274509803922,2.1625,0.0317352374475802,193.409886835408,1.17372778163372e-12,0.455598864825277,3.69565639352237e-12,0.659933895495697,0,0,NA
"Bhlha9",1,0.419359818048739,0,3.46600196409027,1,14892.6719270001,1,0.999767322108548,0,1.3125,0,0,2.0125,0,190.596988254086,1.31881172649173e-10,0.897429757381056,3.37673771728102e-10,0.954255030096,0,0,NA
