"","theta_1","theta_2","mu_1","mu_2","size_1","size_2","prob_1","prob_2","total_mean_1","total_mean_2","foldChange","norm_total_mean_1","norm_total_mean_2","norm_foldChange","chi2LR1","pvalue_LR2","pvalue_LR3","FDR_LR2","FDR_LR3","pvalue","pvalue.adj.FDR","Remark"
"Sox11",0.438313827667272,0.0651746737014378,3.79197911871299,4.27599077308912,12515.8658250563,10354.3665429359,0.999697117990122,0.999587205489602,2.05392156862745,3.41239892183288,0.601899606604095,2.12990196078431,3.99730458221024,0.532834543122711,156.147592738356,0,0,0,0,0,0,NA
"Gm10076",0.357732168959623,0.0479301893564657,4.17103734909258,5.07052445839781,11964.6540331885,14245.6482996298,0.999651508203645,0.99964419167054,2.4656862745098,4.01078167115903,0.614764521399958,2.67892156862745,4.82749326145553,0.554930151848567,149.929370904803,0,0,0,0,0,0,NA
"Svil",0.448022139858345,0.0992857524845158,3.19705869081747,3.84240940048843,17694.3311087816,10499.5033718309,0.999819349987153,0.99963417281688,1.70588235294118,2.92452830188679,0.583301707779886,1.76470588235294,3.46091644204852,0.509895547003848,135.24277844774,0,0,0,0,0,0,NA
"Gjb2",0.245127342679817,0.0153537914467465,3.78586135003892,4.70567307829647,13446.1842473866,13102.2017898341,0.999718522694145,0.999640977622554,2.76225490196078,3.95956873315364,0.697615090964909,2.8578431372549,4.63342318059299,0.616788716650127,132.434748314633,0,0,0,0,0,0,NA
"Meis2",0.209513691741921,0.0092881815393522,3.63389690023867,4.63877311542911,17310.5787294698,17612.9534070703,0.999790120580204,0.999736696532194,2.79656862745098,3.92991913746631,0.711609712472094,2.87254901960784,4.59568733153639,0.625053188430797,130.008339140463,0,0,0,0,0,0,NA
"Irx6",0.78211465671962,0.380653824785998,3.12720557569171,3.38588521015521,17057.8409910755,12862.8593519026,0.999816704096764,0.999736839680283,0.632352941176471,1.6900269541779,0.374167370297401,0.681372549019608,2.09703504043127,0.32492187106205,128.412858386769,0,0.00129697703736709,0,0.00539996142934205,0,0,NA
"Bfsp2",0.915418311289806,0.575977329576628,3.12959200549026,3.38815735113295,19028.3679873229,17178.7990254674,0.999835557239127,0.999802809891716,0.267156862745098,1.17520215633423,0.227328431372549,0.264705882352941,1.4366576819407,0.184251186403267,123.17435455195,0,0.00136559698308869,0,0.00565271231151935,0,0,NA
"Igfbp5",0.21210644149748,0.0140302328528805,3.90716715535163,4.87431754730116,15334.366475324,12714.9776792249,0.999745266824258,0.999616794476183,3.00490196078431,4.10242587601078,0.732469531833759,3.07843137254902,4.80592991913747,0.640548535735102,120.055875190072,0,0,0,0,0,0,NA
"Hbb-y",0.661803835500514,0.292612509985385,3.13804462006018,3.43696800558382,16937.1930817144,10940.1319349355,0.999814758956206,0.999685937189589,0.970588235294118,1.96495956873315,0.493948196562576,1.06127450980392,2.43126684636119,0.436510912569019,105.801437418699,0,2.28355268814262e-05,0,0.000145377336832335,0,0,NA
"Fzd6",0.670848534930594,0.304717098955559,3.06045151646023,3.36111781764707,12208.2399173414,16040.6107073258,0.999749375461743,0.999790505876333,0.965686274509804,1.91913746630728,0.50318765146508,1.00735294117647,2.33692722371968,0.431058755682204,103.717151915039,0,3.63974560824154e-07,0,2.97426973210783e-06,0,0,NA
"Mpped2",0.553467084328004,0.209791086425071,3.23296994879968,3.71118917609743,16016.8746047289,16628.0704320423,0.99979819299379,0.999776861597836,1.36764705882353,2.45013477088949,0.558192583964279,1.44362745098039,2.93261455525606,0.492266345876586,103.406897827983,0,1.08979492097205e-12,0,1.63469238145808e-11,0,0,NA
"Pbx1",0.311279484650333,0.0578042457211848,3.44129578428203,3.97648858066275,11805.2889558022,10197.9663699263,0.999708580371389,0.999610222421767,2.2843137254902,3.20215633423181,0.713367333465373,2.37009803921569,3.7466307277628,0.632594512625194,94.7546102466413,0,0,0,0,0,0,NA
"Krt15",0.374859626192623,0.0910234071308609,3.58742942952458,3.99133748066187,11615.1823826413,12760.9698307959,0.999691238445416,0.99968732082863,2.18627450980392,3.08894878706199,0.707772987030763,2.24264705882353,3.62803234501348,0.618144174460274,92.9440371573332,0,0,0,0,0,0,NA
