"","theta_1","theta_2","mu_1","mu_2","size_1","size_2","prob_1","prob_2","total_mean_1","total_mean_2","foldChange","norm_total_mean_1","norm_total_mean_2","norm_foldChange","chi2LR1","pvalue_LR2","pvalue_LR3","FDR_LR2","FDR_LR3","pvalue","pvalue.adj.FDR","Remark"
"Krtdap",0.991978490764755,0,2.43248427927001,6.49269576760352,14793.846345974,280.633330645833,0.999835601619355,0.97738729627298,0.0146341463414634,5.96212121212121,0.00245452009793287,0.0195121951219512,6.49242424242424,0.00300537894527137,579.248413342528,0,0.0138340255481162,0,0.0514718525906251,0,0,NA
"Dmkn",0.99740661893046,0.0181949506260921,2.82143808582075,5.37815835620425,18654.0235951901,10278.6454325063,0.999848771961134,0.999477037532179,0.0048780487804878,4.63636363636364,0.00105212816834051,0.00731707317073171,5.28030303030303,0.00138572978269238,555.845205546586,0,0,0,0,0,0,NA
"S100a14",0.950906909476671,1.08263275410571e-09,2.88153612545783,4.70454545441321,17360.6979998503,52130639936.3223,0.999834047114566,0.999999999909755,0.117073170731707,4.04545454545455,0.0289394354617703,0.141463414634146,4.70454545454545,0.0300695180864852,486.430116407574,0,1.22898683452277e-08,0,1.37038639505389e-07,0,0,NA
"Fam25c",1,0.139762650053687,0,3.79564112113604,1,15942.5896542553,1,0.999761974826844,0,2.70454545454545,0,0,3.26515151515152,0,433.890804534666,0,0.528412987397821,0,0.633484702811029,0,0,NA
"Cxcl14",0,0.773006764890041,6.21463397018337,3.43756011017578,1e+08,12597.6655195966,0.999999937853664,0.99972720165144,6.02195121951219,0.598484848484849,10.0619944427292,6.21463414634146,0.78030303030303,7.96438550793275,424.896294172735,0,1.50464973813769e-10,0,1.90288479011865e-09,0,0,NA
"Capns2",0.994813231755983,0.142246182566436,2.82143803281525,3.93027935377773,16531.6841925953,15958.3343689023,0.999829360605279,0.999753776833026,0.00975609756097561,2.78787878787879,0.00349946977730647,0.0146341463414634,3.37121212121212,0.00434091531926555,414.606179582596,0,2.8761604209393e-09,0,3.38929358694779e-08,0,0,NA
"Smagp",0.994813231755983,0.135745054828356,2.82143803281525,3.61144837966047,16531.6841925953,12301.452010526,0.999829360605279,0.999706507130847,0.00975609756097561,2.54545454545455,0.00383275261324042,0.0146341463414634,3.12121212121212,0.00468860999289605,414.314234865508,0,0.00206035769099044,0,0.0109009741099852,0,0,NA
"Elovl4",0.973631445590253,0.089258420824119,2.58992896821666,3.99275022251793,14946.3656407413,12599.17174439,0.999826748500513,0.99968319462749,0.0560975609756098,3,0.0186991869918699,0.0682926829268293,3.63636363636364,0.0187804878048781,413.892010197828,0,0,0,0,0,0,NA
"Tacstd2",0.898858054420802,0.0277701135972402,2.82143940184592,4.56619762015476,11118.163404889,11877.0721661398,0.999746295904423,0.999615692930524,0.219512195121951,3.78030303030303,0.0580673542206364,0.285365853658537,4.43939393939394,0.0642803629401482,389.406150481635,0,0,0,0,0,0,NA
"Wnt6",0.0208529031587512,0.872660665137708,4.29941130252374,3.03413026722109,15474.7090728942,10458.9993606476,0.999722242461013,0.999709986565245,3.82926829268293,0.295454545454545,12.9606003752345,4.20975609756098,0.386363636363636,10.8958393113343,383.483456945607,0,0,0,0,0,0,NA
