"","theta_1","theta_2","mu_1","mu_2","size_1","size_2","prob_1","prob_2","total_mean_1","total_mean_2","foldChange","norm_total_mean_1","norm_total_mean_2","norm_foldChange","chi2LR1","pvalue_LR2","pvalue_LR3","FDR_LR2","FDR_LR3","pvalue","pvalue.adj.FDR","Remark"
"Krtdap",0.997657958154813,0,2.82143926462228,6.36364295284885,12108.9744828389,689.105997766417,0.999767050296854,0.990849862337244,0.00440528634361234,5.96212121212121,0.000738879030948956,0.0066079295154185,6.36363636363636,0.00103838892385148,614.411722934011,0,0.0633520581774752,0,0.166798549570875,0,0,NA
"Dmkn",1,0.017897114472293,0,5.3148168564384,1,16479.3431949166,1,0.999677590105136,0,4.63636363636364,0,0,5.21969696969697,0,589.099788409254,0,0.0557819901505299,0,0.155259872585641,0,0,NA
"S100a14",0.978921621982291,1.31341963618382e-09,2.82143937215045,4.68940011681416,15259.8031440265,7187954951.50712,0.99981514061643,0.999999999347603,0.0484581497797357,4.04545454545455,0.0119784190466762,0.0594713656387665,4.68939393939394,0.0126821005885576,550.913809760185,0,0,0,0,0,0,NA
"Tacstd2",0.953323108174611,0.0274298580723661,2.87853853372847,4.53344257779781,16192.9785367038,12600.6374954916,0.999822266983442,0.999640350567234,0.114537444933921,3.78030303030303,0.0302984824274099,0.134361233480176,4.40909090909091,0.0304736818202461,464.773447013428,0,0,0,0,0,0,NA
"Anxa1",0.988289802845627,0.0907256105372135,2.82143755664084,4.08250937313739,15584.342956852,11013.1249714877,0.999818989683739,0.999629442453523,0.0308370044052863,3.09848484848485,0.00995228504033691,0.0330396475770925,3.71212121212121,0.00890047649015553,459.77575129379,0,3.94987817187165e-06,0,4.01513702862431e-05,0,0,NA
"Fam25c",1,0.139762650053687,0,3.79564112113604,1,15942.5896542553,1,0.999761974826844,0,2.70454545454545,0,0,3.26515151515152,0,453.198023487682,0,0.528412987397821,0,0.663496006732602,0,0,NA
"Capns2",1,0.142080594596449,0,3.92069039139092,1,18229.4472278419,1,0.999784971684388,0,2.78787878787879,0,0,3.36363636363636,0,453.191973929121,0,0.531688364276319,0,0.666892379655598,0,0,NA
"Plagl1",0.955817092484165,0.0529115085609404,2.94131726479518,4.12748170115477,13715.6432473445,17133.7549604169,0.999785596156007,0.999759160344629,0.10352422907489,3.3030303030303,0.0313421977933153,0.129955947136564,3.90909090909091,0.0332445446163303,431.235652633688,0,0,0,0,0,0,NA
"Smagp",0.990427831935936,0.135510023552581,2.5312005318022,3.60170325669596,16924.3197096014,13106.7809560168,0.999850462407613,0.999725278555912,0.013215859030837,2.54545454545455,0.00519194461925739,0.0242290748898678,3.11363636363636,0.0077816006945561,420.030616380098,0,0,0,0,0,0,NA
"Pkp1",0.981551238451312,0.116195792107631,3.10420407227196,3.78014615330868,11952.5886395361,12906.9268831029,0.999740357659495,0.999707208432138,0.0484581497797357,2.75,0.0176211453744493,0.0572687224669604,3.34090909090909,0.0171416584254847,414.779902122494,0,3.99994635191803e-07,0,4.67593728539217e-06,0,0,NA
