"","theta_1","theta_2","mu_1","mu_2","size_1","size_2","prob_1","prob_2","total_mean_1","total_mean_2","foldChange","norm_total_mean_1","norm_total_mean_2","norm_foldChange","chi2LR1","pvalue_LR2","pvalue_LR3","FDR_LR2","FDR_LR3","pvalue","pvalue.adj.FDR","Remark"
"Sp8",0.994068439947056,0.207740950309468,3.92069031984622,3.28175484433772,18480.9987719121,16509.8462007231,0.999787897895479,0.999801263888152,0.0203488372093023,1.8875,0.0107808409055906,0.0232558139534884,2.6,0.00894454382826476,244.296017266292,6.75766994695515e-07,0.000391616794860883,1.34883811042283e-06,0.00356252611567385,0,0,NA
"Dlx2",0.996909058927664,0.269114526098919,2.82144342346654,3.16397024034453,18911.2745963447,16548.9934463442,0.999850828534574,0.999808848468468,0.00872093023255814,1.675,0.00520652551197501,0.00872093023255814,2.3125,0.00377121307353866,223.347088763156,1.06263842170051e-09,0.0333027988178106,3.22878597362848e-09,0.144891307320388,0,0,NA
"Emx2",0.975272390214001,0.209368461813852,2.82144320030554,3.33594078994393,10338.5563097502,13696.1850566991,0.999727169506065,0.999756492158335,0.0494186046511628,1.8625,0.0265334790073357,0.0697674418604651,2.6375,0.0264521106579963,213.491291286766,2.12618811445964e-12,1.24300569837033e-12,9.17071367759746e-12,1.92345520954006e-11,0,0,NA
"En1",0.969090492161816,0.210124259163221,2.82143937183415,3.97214375721346,17034.6873866206,13719.7198024484,0.999834398361835,0.999710563034147,0.0668604651162791,2.4125,0.0277141824316183,0.0872093023255814,3.1375,0.0277957935699064,213.491284468572,2.22044604925031e-13,0.00959748032309171,1.08563176544779e-12,0.0571659443053994,0,0,NA
"Hoxc13",0.919853601329975,0.10073606517289,2.86538725389299,3.1970589797968,17758.276196008,15836.2960963543,0.999838670997556,0.999798159009986,0.171511627906977,2.075,0.0826562062202297,0.229651162790698,2.875,0.0798786653185035,203.395817983216,0,0,0,0,0,0,NA
"Dlx1",1,0.354053561607134,0,2.96077193148328,1,12678.4400409007,1,0.999766526429124,0,1.35,0,0,1.9125,0,196.762236267792,3.33973804964582e-05,0.823352827311554,5.26570043331763e-05,0.908715142496061,0,0,NA
"Hoxc10",0.978566778636513,0.261891665667656,2.98382999745531,2.96365702624234,19153.6605504505,17900.1609436013,0.999844240466222,0.999834461464557,0.0523255813953488,1.5375,0.0340328984685196,0.063953488372093,2.1875,0.0292358803986711,190.25244628876,5.94930733677224e-07,1.60693680584245e-11,1.20349195586188e-06,2.36471778977404e-10,0,0,NA
"Lmo1",0.0388074848129049,0.736788969897993,4.50627252618049,2.99189657444638,12773.6650042321,17814.8996516586,0.999647346053783,0.999832084701697,3.80523255813953,0.5625,6.76485788113695,4.33139534883721,0.7875,5.50018456995201,186.454165070913,0,0,0,0,0,0,NA
"Alcam",0.771286514754201,0.0264794663260064,3.06313987092868,4.48115868983863,12073.0638124914,10834.7632493316,0.999746347493446,0.999586580159912,0.561046511627907,3.3125,0.169372531812198,0.700581395348837,4.3625,0.160591723862198,185.857239669402,0,4.2410519540681e-14,0,6.7008620874276e-13,0,0,NA
"Bhlha9",1,0.413524088037519,0,3.19706105012714,1,12448.2237907519,1,0.999743237250738,0,1.3125,0,0,1.875,0,177.27332736066,1.68547317769274e-07,0.860540148342596,3.72591346055494e-07,0.944894486219632,0,0,NA
"Syt1",1,0.402849834286424,0,2.84685878260406,1,18122.5142654397,1,0.999842935058613,0,1.1875,0,0,1.7,0,177.271972682764,3.36930086608511e-07,0.803264231707255,7.10297837077774e-07,0.890472386848293,0,0,NA
"Otx1",0.972389084633394,0.270868404085215,2.94794090447885,2.86299529897851,11572.3837977689,15026.7936340786,0.999745325579341,0.999809510265632,0.0668604651162791,1.45,0.0461106655974338,0.0813953488372093,2.0875,0.0389917838741122,177.14126308284,8.92707019417571e-11,0.455871803059975,3.10174360218929e-10,0.635636421139871,0,0,NA
"Map2",0.993818098778714,0.374425063515627,2.82143931250851,3.19705925956612,12784.9534343683,13886.8700514385,0.999779364327228,0.999769831258979,0.0145348837209302,1.4375,0.0101112234580384,0.0174418604651163,2,0.00872093023255814,175.446395282644,4.86378826103362e-10,0.211071020324609,1.55000980463088e-09,0.450025002140963,0,0,NA
"Mt2",0.0693755626550523,0.763342728694285,4.62617617668037,3.01068289754072,18671.0968791879,18759.768122486,0.99975228931362,0.999839539605046,3.81104651162791,0.4875,7.8175313059034,4.30523255813953,0.7125,6.04243166054672,171.345134425736,0,7.77012973677271e-05,0,0.000777530982326389,0,0,NA
