"","theta_1","theta_2","mu_1","mu_2","size_1","size_2","prob_1","prob_2","total_mean_1","total_mean_2","foldChange","norm_total_mean_1","norm_total_mean_2","norm_foldChange","chi2LR1","pvalue_LR2","pvalue_LR3","FDR_LR2","FDR_LR3","pvalue","pvalue.adj.FDR","Remark"
"Meg3",0.7769665050886,0.0603871830369271,3.43679291953759,5.42745543464023,17250.8098148978,16619.5199754508,0.999800814663332,0.999673535482912,0.654185022026432,4.42521994134897,0.147831075222673,0.766519823788546,5.09970674486804,0.150306647447898,524.974411983201,0,0,0,0,0,0,NA
"Col3a1",0.909713299827305,0.185954663624698,3.02511614354033,4.34814842470451,11319.0925420425,13904.5067628438,0.999732813574733,0.999687382717525,0.204845814977974,2.88563049853372,0.0709882346620823,0.273127753303965,3.53958944281525,0.077163681753647,476.275930972543,0,1.15216770790738e-07,0,1.79373447475653e-06,0,0,NA
"Lgals1",0.602236768556091,0.0152848066156319,3.31146688891401,5.23544818979722,11482.9421207774,14066.4378506889,0.999711701742989,0.999627944162816,1.08370044052863,4.41935483870968,0.24521688800283,1.31718061674009,5.15542521994135,0.255494078673703,459.175484595613,0,0,0,0,0,0,NA
"Fbn2",0.888928758886979,0.174503158092079,3.03412838554295,3.7691688193325,16164.368798655,17800.8627648916,0.999812330502355,0.99978830403047,0.270925110132159,2.43695014662757,0.111173841823184,0.337004405286344,3.11143695014663,0.108311500662246,438.257122359862,0,4.97261550330697e-05,0,0.00044101393234247,0,0,NA
"Col1a1",0.955664856247447,0.29515865507167,2.88153579990538,4.27291909112305,17917.7949017139,18363.5596052235,0.999839206080755,0.999767369444083,0.0969162995594714,2.46041055718475,0.0393902957685098,0.127753303964758,3.01173020527859,0.042418575123644,430.14007621622,0,0.000429285748510089,0,0.00271629929759015,0,0,NA
"Krt15",0.933829471129703,0.291983354940531,3.36203698746241,3.7940036549857,13852.0542274659,16791.6120119853,0.999757348539857,0.999774104677705,0.180616740088106,2.10850439882698,0.0856610686648735,0.222466960352423,2.68621700879765,0.0828179404805417,376.551988649648,0,0.0260615995879256,0,0.0738438248817911,0,0,NA
"Rian",0.927873230544703,0.299376088723002,2.93169577936688,3.88426329092054,17032.2720708199,16311.2349492552,0.99982790368583,0.999761922469562,0.169603524229075,2.16129032258065,0.0784732724044973,0.211453744493392,2.72140762463343,0.0777001367157831,367.940335741967,0,5.89680398930259e-05,0,0.000508393778201227,0,0,NA
"Prrx1",0.903545718181052,0.26498817540994,3.19705914664722,3.79430123950657,17177.714645458,11205.9009952446,0.99981391795723,0.999661516112691,0.233480176211454,2.15542521994135,0.108322095357967,0.308370044052863,2.78885630498534,0.110572223997925,357.789132858967,0,0.000837163417545694,0,0.00468119285676714,0,0,NA
"Ebf1",0.981551238451312,0.421972800628288,3.10420407227196,3.87098856048318,11952.5886395361,10783.5201777441,0.999740357659495,0.999641156188664,0.0418502202643172,1.79178885630499,0.0233566695746844,0.0572687224669604,2.2375366568915,0.0255945404472261,352.913575456829,2.4980018054066e-14,0.00056486660155608,7.8914976743064e-14,0.00337671636952309,0,0,NA
"Hic1",0.988552077250208,0.433617457960638,3.27089345750759,3.29818672947507,18101.448627963,10909.1730888738,0.999819334762207,0.999697759870686,0.026431718061674,1.3841642228739,0.019095796311506,0.0374449339207048,1.86803519061584,0.0200450902150084,351.725573166127,8.10998712630351e-10,0.0524074719339316,1.72058942561969e-09,0.123339803438085,0,0,NA
"Bhlha9",0.311462140977888,0.935134535728432,3.71725353486932,2.98383740010183,16635.1678348363,10619.6338833107,0.999776592390949,0.999719105264018,2.21145374449339,0.131964809384164,16.7579050416055,2.55947136563877,0.193548387096774,13.2239353891336,346.613262293648,0,2.31856911447892e-09,0,4.56125778521126e-08,0,0,NA
"Plagl1",0.955817092484165,0.37639910981667,2.94131726479518,3.82322129604052,13715.6432473445,13178.4320139272,0.999785596156007,0.999709972138468,0.10352422907489,1.87976539589443,0.0550729518167511,0.129955947136564,2.3841642228739,0.0545079679871689,340.586970201426,0,0.0012608330392081,0,0.00660965041044883,0,0,NA
"Col12a1",0.972055774688719,0.422959116147875,2.91644574371204,3.36939994222272,13023.8032214985,17736.2703108249,0.999776118177238,0.999810063789504,0.0638766519823789,1.47214076246334,0.0433903153904207,0.0814977973568282,1.94428152492669,0.0419166650055481,322.694387734967,4.8908654903812e-12,0.0148494372985238,1.25549619468386e-11,0.0489104753637832,0,0,NA
"Nfib",0.513456533818393,0.0190525400088388,3.33196141244532,4.55900104938688,14190.4129161429,16123.2748363064,0.99976525142299,0.999717320931294,1.35022026431718,3.70087976539589,0.364837646697432,1.62114537444934,4.47214076246334,0.362498736188344,319.515109782229,0,0,0,0,0,0,NA
"Sp8",0.253346082746205,0.876855303198974,3.52527259154601,3.04817791999194,19446.7359630808,12200.7017879232,0.999818754486182,0.999750226124878,2.31497797356828,0.281524926686217,8.22299467694567,2.63215859030837,0.375366568914956,7.01223499449339,319.33240981321,0,0.000482930803973658,0,0.00296812730614251,0,0,NA
"Nfix",0.974237537712245,0.436063960905502,2.82143936141677,3.27089353731314,17939.1295496097,17613.2662505432,0.999842746234055,0.999814328235421,0.0506607929515418,1.36070381231672,0.0372313155096461,0.0726872246696035,1.84457478005865,0.0394059516889265,314.787473532007,0,0.118013083202846,0,0.214966592635486,0,0,NA
