"","theta_1","theta_2","mu_1","mu_2","size_1","size_2","prob_1","prob_2","total_mean_1","total_mean_2","foldChange","norm_total_mean_1","norm_total_mean_2","norm_foldChange","chi2LR1","pvalue_LR2","pvalue_LR3","FDR_LR2","FDR_LR3","pvalue","pvalue.adj.FDR","Remark"
"Krtdap",0.938249580013217,0,2.99189437098154,6.26486521799273,15364.6787396365,274.224506401821,0.999805312435291,0.977664518331609,0.134897360703812,5.96212121212121,0.0226257326720498,0.18475073313783,6.26515151515152,0.0294886297148652,474.3598595295,0,2.01677353706131e-08,0,2.77024013050742e-07,0,0,NA
"S100a14",0.963156581283286,4.86173674195338e-10,3.10420437011117,4.53030303018091,12622.8363248545,29637171337.2916,0.999754140741997,0.999999999847141,0.0850439882697947,4.04545454545455,0.0210221094599493,0.114369501466276,4.53030303030303,0.0252454417952314,469.020541408414,0,0,0,0,0,0,NA
"Dmkn",0.94865907438564,0.0169242973647058,3.54139108955547,5.13231539414528,15157.7998048431,16031.5074402914,0.999766419669356,0.999679963167326,0.131964809384164,4.63636363636364,0.0284629981024668,0.181818181818182,5.04545454545455,0.036036036036036,428.884832388762,0,0,0,0,0,0,NA
"Capns2",0.996881871974124,0.141573358210832,2.82144215122105,3.89189821053388,14027.7440982708,13959.7581942945,0.999798907453652,0.999721283605307,0.00586510263929619,2.78787878787879,0.00210378681626928,0.00879765395894428,3.34090909090909,0.00263331138907176,388.747572406346,4.45169902160147e-05,4.13181192316925e-05,6.69314117345861e-05,0.000410076362548069,0,0,NA
"Fam25c",0.99342951832212,0.138376508738449,2.23161204321217,3.72798684952922,13440.9451052271,17417.5917380628,0.999833996674287,0.999786010077974,0.00879765395894428,2.70454545454545,0.00325291406885335,0.0146627565982405,3.21212121212121,0.00456482045039562,381.095948454512,2.1762537815162e-05,0,3.42182027734736e-05,0,0,0,NA
"Rab25",0.928049738983901,0.0236582234413482,2.77154643351156,3.80207147375995,13604.0822687623,16688.2116726538,0.999796312470821,0.999772222121786,0.13782991202346,3.12878787878788,0.0440521752714208,0.19941348973607,3.71212121212121,0.0537195523370639,377.611176709514,1.0635936575909e-13,0,4.18850988551279e-13,0,0,0,NA
"Pdgfa",0.0114930200257689,0.828900336459128,4.19483903046993,2.65661245734535,18992.9592393187,15387.0515556711,0.999779185923683,0.999827377333714,3.44281524926686,0.340909090909091,10.0989247311828,4.1466275659824,0.454545454545455,9.12258064516129,348.525288911642,0,0,0,0,0,0,NA
"Cxcl14",0.0113784836030347,0.772716641704005,5.70716758464603,3.399840824402,17223.9187221866,17747.5499180301,0.999668758473274,0.999808469920168,5.03225806451613,0.598484848484849,8.40832993058391,5.64222873900293,0.772727272727273,7.30170777988615,345.04125643157,0,0,0,0,0,0,NA
"Smagp",0.974511645260356,0.135272429890443,2.53120043133955,3.59195278735802,12789.1772555722,11960.6837960743,0.99980212178537,0.999699776830394,0.0439882697947214,2.54545454545455,0.0172811059907834,0.0645161290322581,3.10606060606061,0.0207710464201416,344.384659416084,0,0.00788223775196595,0,0.0373861939782473,0,0,NA
"Dsg1a",0.996881856100923,0.202095103915737,2.8214393728109,3.45601862578078,18315.7407540031,17070.9876202553,0.999845979212614,0.999797591142712,0.00879765395894428,2.25757575757576,0.00389694739121022,0.00879765395894428,2.75757575757576,0.00319035802906771,340.715751469812,5.55111512312578e-16,0,2.66982203540811e-15,0,0,0,NA
