"","theta_1","theta_2","mu_1","mu_2","size_1","size_2","prob_1","prob_2","total_mean_1","total_mean_2","foldChange","norm_total_mean_1","norm_total_mean_2","norm_foldChange","chi2LR1","pvalue_LR2","pvalue_LR3","FDR_LR2","FDR_LR3","pvalue","pvalue.adj.FDR","Remark"
"Xist",0.191238621988821,0.794056202711904,5.82469014190915,5.53158030443156,11842.9044091133,17168.3232247272,0.999508412244628,0.999677906890024,4.49019607843137,1.11355311355311,4.03231424148607,4.71078431372549,1.13919413919414,4.1351900888973,254.99030935653,0,0,0,0,0,0,NA
"Irx2",0.366111768259802,0.927184074741936,3.8279156092621,3.11890876215083,12468.7597685937,15168.6690207148,0.999693093710288,0.999794427078954,2.2156862745098,0.216117216117216,10.2522432701894,2.42647058823529,0.227106227106227,10.6842979127135,238.821560898987,0,0.0123099722321256,0,0.0525781864829771,0,0,NA
"Krt15",0.377229059756913,0.927721372641726,3.73095351839323,3.29413060002274,16810.00482205,18063.1964758908,0.999778100859429,0.999817666271122,2.18627450980392,0.245421245421245,8.90825285338016,2.32352941176471,0.238095238095238,9.75882352941177,228.552143584755,6.66133814775094e-16,0.0040928247671087,3.62300117964008e-15,0.0231828364653448,0,0,NA
"Gjb6",0.268599825935592,0.839596157935915,3.56890005022384,3.19705904897259,19676.7504382007,10928.0363169868,0.999818656395311,0.999707529888075,2.42156862745098,0.501831501831502,4.82546157148991,2.61029411764706,0.512820512820513,5.09007352941177,219.814633319621,0,0.0262448574644146,0,0.0911172672338599,0,0,NA
"Krt14",0.0904610295497245,0.619778699713328,4.10949376617371,3.61270231470147,11183.6159174305,13008.1473930565,0.999632678349251,0.999722350989549,3.48774509803922,1.31868131868132,2.64487336601307,3.73774509803922,1.37362637362637,2.72107843137255,219.382179181883,0,0,0,0,0,0,NA
"Dcn",0.434273376975091,0.954496130596972,3.52227820527088,3.38094665510495,11518.0722528283,13723.9061194193,0.999694288998299,0.999753706130073,1.82107843137255,0.146520146520147,12.4288602941176,1.99264705882353,0.153846153846154,12.9522058823529,218.784427365289,0,0.0162660836822349,0,0.0630623551988185,0,0,NA
"Mt1",0.0950493988147031,0.595704854875152,4.47158928706028,3.48818543958278,10835.0071651093,17728.576505486,0.999587471926614,0.999803283740479,3.80882352941176,1.33333333333333,2.85661764705882,4.04656862745098,1.41025641025641,2.86938502673797,217.816847166411,0,0,0,0,0,0,NA
"Sp8",0.97959562074352,0.528230493234224,3.24324730358133,3.52503484249215,16354.8385893941,11346.763909481,0.999801734253688,0.99968943214928,0.0661764705882353,1.57142857142857,0.0421122994652406,0.0661764705882353,1.66300366300366,0.0397933402435864,217.459248592164,0,0.0222841054295166,0,0.0802227795462599,0,0,NA
"Adamtsl1",0.551218252067051,0.992210351143182,3.24953799379157,2.8214393728205,14770.3768718968,15206.9609718935,0.999780044661775,0.999814498373709,1.37254901960784,0.0183150183150183,74.9411764705882,1.45833333333333,0.021978021978022,66.3541666666667,201.020792303695,1.67510449955444e-12,0.076315361739077,6.59572396699559e-12,0.20903772998095,0,0,NA
"Cxcl14",0.00206396281203074,0.311906554195829,5.86259034678795,4.62072004732963,12484.3056547499,13043.9793056776,0.99953062358875,0.999645883846679,5.56372549019608,3.12087912087912,1.78274302678818,5.85049019607843,3.17948717948718,1.84007352941176,197.201027219365,0,0,0,0,0,0,NA
