"","theta_1","theta_2","mu_1","mu_2","size_1","size_2","prob_1","prob_2","total_mean_1","total_mean_2","foldChange","norm_total_mean_1","norm_total_mean_2","norm_foldChange","chi2LR1","pvalue_LR2","pvalue_LR3","FDR_LR2","FDR_LR3","pvalue","pvalue.adj.FDR","Remark"
"Meg3",0.734822646036685,0.0604268113487555,3.13641953791864,5.43704787623874,15322.9482629578,10240.0533071246,0.999795354155814,0.99946932282518,0.702439024390244,4.42521994134897,0.158735392522911,0.831707317073171,5.10850439882698,0.16280837837081,489.428980941956,0,0,0,0,0,0,NA
"Col1a2",0.85413621151663,0.141154281248952,3.05999284296439,4.62668355022805,14049.7454975678,18079.4924835338,0.999782250395122,0.999744157649732,0.365853658536585,3.27272727272727,0.111788617886179,0.446341463414634,3.97360703812317,0.112326523265233,445.449120030859,0,9.57433213821801e-08,0,1.38995199433151e-06,0,0,NA
"Prrx1",0.93065862292921,0.265061954427974,2.98980544623124,3.79867235509024,16310.3679144121,11225.7143107231,0.999816726544126,0.999661724211832,0.168292682926829,2.15542521994135,0.0780786460925834,0.207317073170732,2.79178885630499,0.0742595818815331,382.985384553388,0,0.000228352125238973,0,0.00155940464472404,0,0,NA
"Rian",0.938113771527637,0.299442957288532,2.91644576158403,3.88882007227589,16714.9242566577,16349.8632950903,0.999825548896326,0.999762206248151,0.14390243902439,2.16129032258065,0.0665817255187477,0.180487804878049,2.72434017595308,0.0662500984536218,364.536812029631,0,5.00403668270977e-05,0,0.000413879687382688,0,0,NA
"Fbn2",0.840428295812005,0.174654553946451,2.94996989621557,3.77696644292313,13415.4247909888,16465.9196496371,0.9997801544562,0.999770671765791,0.397560975609756,2.43695014662757,0.163138739690646,0.470731707317073,3.11730205278592,0.151006126241883,358.844484746313,0,7.3332493596423e-06,0,7.46265964245952e-05,0,0,NA
"Col1a1",0.918148596548152,0.295290604655708,3.06921449274555,4.28620346952396,17836.2472790443,16220.2215304646,0.999827952237192,0.999735819197734,0.204878048780488,2.46041055718475,0.0832698624960028,0.251219512195122,3.02052785923754,0.0831707317073171,345.811430436076,0,2.73640769810068e-06,0,3.12130900069067e-05,0,0,NA
"Pdgfra",0.979047432235878,0.395932152166222,2.67735977442231,3.3837013650226,15825.223621947,11957.7554772971,0.999830845557,0.999717108770788,0.0439024390243902,1.52785923753666,0.0287346098029118,0.0560975609756098,2.04398826979472,0.0274451481961018,343.451424968845,2.54429810553347e-12,0.00438907410287381,7.57813897716999e-12,0.0183334362928894,0,0,NA
"Clmp",0.94750432530479,0.354823428066748,2.64830181289143,3.3135577196752,13746.1640405989,10150.7639874528,0.999807379594183,0.999673672206566,0.104878048780488,1.61290322580645,0.0650243902439024,0.139024390243902,2.13782991202346,0.0650306132690957,318.744273418024,0,0.000669271062371801,0,0.00380659376844893,0,0,NA
"Eva1b",0.883297743385133,0.257087890084869,2.82144214093503,3.4144776160156,14390.0955845773,14476.4614289764,0.999803970096145,0.99976419151393,0.251219512195122,1.93255131964809,0.129993708131315,0.329268292682927,2.5366568914956,0.129804032144368,316.471226526241,0,0.00494118861974513,0,0.0203529912194264,0,0,NA
"Zfhx4",0.934767678345213,0.3403034491163,2.72945715483539,3.47622725867283,12765.3186747124,12438.1660300586,0.999786227532459,0.99972059739488,0.131707317073171,1.73607038123167,0.0758651944627554,0.178048780487805,2.29325513196481,0.0776401971180837,314.794269197862,0,0.00044481300928001,0,0.00272375576063992,0,0,NA
"Ebf1",0.96443769340432,0.421972800628288,3.22347350933781,3.87098856048318,18302.0680438991,10783.5201777441,0.99982390482521,0.999641156188664,0.0878048780487805,1.79178885630499,0.0490040317751786,0.114634146341463,2.2375366568915,0.0512322986925806,296.885515186962,0,0.00466286220429579,0,0.0193215607507347,0,0,NA
"Lgals1",0.3823013295182,0.0153807955916563,3.42340733208185,5.25382859845211,15959.2493539266,14638.4900128094,0.999785536709091,0.999641223675083,1.84390243902439,4.41935483870968,0.417233398611358,2.11463414634146,5.17302052785924,0.408781317405011,290.304772425008,0,0,0,0,0,0,NA
"Hoxa10",0.965618283213622,0.438078640446191,2.55383096479294,3.3661215560892,15322.7170899686,10786.1550294252,0.999833358184794,0.999688019374633,0.0609756097560976,1.43401759530792,0.0425208239812459,0.0878048780487805,1.89149560117302,0.0464208735110607,283.10571497868,5.71209746169643e-13,0.000165443130684118,1.79944071782728e-12,0.0011762326688364,0,0,NA
"Dnm3os",0.956259403253508,0.419305177400784,2.95533898283494,3.20679643501183,15889.8186653824,17327.8512059206,0.999814045113709,0.999814968224411,0.0975609756097561,1.3782991202346,0.0707836014530358,0.129268292682927,1.86217008797654,0.069418091031304,274.87665950866,1.11022302462516e-16,0.0512104958076546,4.85225894551963e-16,0.120536269043867,0,0,NA
"Mfap4",0.885891133621187,0.315959500538351,2.82143902994687,3.61831401263497,10217.9392662634,18341.0458291638,0.999723950192036,0.999802759320945,0.253658536585366,1.88856304985337,0.134312982881382,0.321951219512195,2.47507331378299,0.130077447693908,274.4546945634,0,1.66121633116134e-08,0,2.63258404846637e-07,0,0,NA
"Col3a1",0.738913683286803,0.185995390620477,3.05477901594273,4.35196796589359,13640.9379769467,13755.1927039597,0.999776108132672,0.999683712792127,0.675609756097561,2.88563049853372,0.234128990680151,0.797560975609756,3.5425219941349,0.225139315134873,273.59114014009,0,0,0,0,0,0,NA
"Tbx5",0.981846318313735,0.499178364466018,2.82143937446293,3.22636939822833,18486.926007968,14468.0357901245,0.999847405196718,0.999777049896363,0.0439024390243902,1.20821114369501,0.0363367274449444,0.0512195121951219,1.6158357771261,0.0316984639900845,263.005907568428,1.73532407887755e-07,0.00339679418822136,3.12991554105109e-07,0.014752604047589,0,0,NA
"Cdh11",0.979047432235878,0.491507066700491,2.67735977442231,3.15462706999551,15825.223621947,10276.0920259864,0.999830845557,0.999693107172493,0.0414634146341463,1.16422287390029,0.035614671008171,0.0560975609756098,1.60410557184751,0.0349712400231863,262.224798122841,0,0.0179562715423677,0,0.0570436160243887,0,0,NA
"Runx1t1",0.929978638684859,0.398433740458694,2.82143814329797,3.35877857176903,14675.0378397362,17854.6673920487,0.999807775909969,0.999811917703576,0.158536585365854,1.55718475073314,0.101809746911028,0.197560975609756,2.02052785923754,0.0977769124570781,256.058026444757,0,0.0031724850797169,0,0.0140183361623731,0,0,NA
"Ncam1",0.968879402864531,0.4792123531244,2.8214393691874,3.29413058804278,16679.421924966,16066.8941840358,0.999830871705467,0.999795016055596,0.0634146341463415,1.27565982404692,0.0497112419400056,0.0878048780487805,1.71554252199413,0.0511819887429643,253.622035894973,4.44089209850063e-16,0.0248133339097851,1.8624832316136e-15,0.0721284017082598,0,0,NA
"Twist1",0.959271535913047,0.467781377535603,3.17390541379592,3.49888187067761,12695.1491104238,12759.5670079427,0.999750053183413,0.999725858825702,0.0926829268292683,1.38709677419355,0.0668179239931934,0.129268292682927,1.86217008797654,0.069418091031304,246.727299775881,0,0.0152350864578737,0,0.0504675258295999,0,0,NA
"Prrx2",0.931086706960779,0.415283956421742,3.11455361998089,3.61104657955222,18667.4885594552,17828.5221627467,0.999833184091531,0.999797497779028,0.170731707317073,1.58651026392962,0.107614625129615,0.214634146341463,2.11143695014663,0.101653116531165,246.354757099674,0,0.0309523828134382,0,0.0846602723592854,0,0,NA
