"","theta_1","theta_2","mu_1","mu_2","size_1","size_2","prob_1","prob_2","total_mean_1","total_mean_2","foldChange","norm_total_mean_1","norm_total_mean_2","norm_foldChange","chi2LR1","pvalue_LR2","pvalue_LR3","FDR_LR2","FDR_LR3","pvalue","pvalue.adj.FDR","Remark"
"Dmkn",0.957468955044028,0.0142603368170072,3.14407817401946,4.75723388343569,14995.3450238574,15422.7695834372,0.999790373673466,0.999691639888897,0.116279069767442,4.63636363636364,0.0250797993616051,0.133720930232558,4.68939393939394,0.0285156103242289,334.734695349344,0,0,0,0,0,0,NA
"Krtdap",0.831704266045542,0,3.42005932872521,5.92427183657126,10040.2708884687,272.065529362445,0.999659481823316,0.978688887826032,0.523255813953488,5.96212121212121,0.0877633639667859,0.575581395348837,5.92424242424242,0.0971569618747398,292.807040855007,0,6.90847314910314e-07,0,8.24284946968334e-06,0,0,NA
"Elovl4",0.909389537516417,0.0785255011843072,1.79660479597004,3.51051330252923,16996.0055388256,13347.8391729618,0.999894303699926,0.999737066784631,0.11046511627907,3,0.0368217054263566,0.162790697674419,3.23484848484848,0.0503240564239421,244.286930442076,0,2.2897246204634e-06,0,2.62414492687318e-05,0,0,NA
"Slc2a3",0.0997416476773687,0.874204679411942,4.43025173456531,3.31225887644385,17525.6981746065,19688.0751306847,0.999747277850634,0.999831791492853,3.8953488372093,0.409090909090909,9.5219638242894,3.98837209302326,0.416666666666667,9.57209302325581,204.792966740184,1.11022302462516e-16,0,1.09886847096422e-15,0,0,0,NA
"Them5",0.948758816190571,0.172098967634972,2.38271277036673,3.23929853338219,10794.3700604426,11871.6903220554,0.999779312093144,0.999727215348901,0.0930232558139535,2.46212121212121,0.0377817531305903,0.122093023255814,2.68181818181818,0.0455262120614899,204.339971525872,1.34475268895873e-05,0.019537034735512,4.03889514511397e-05,0.11049842373137,0,0,NA
"Krt1",0.681798251845184,0.0448392382048279,2.44835168304837,4.75883689647269,11576.9567590044,16971.3207124474,0.999788559804269,0.999719673975217,0.651162790697674,4.43181818181818,0.146929039952296,0.779069767441861,4.54545454545455,0.171395348837209,198.760480240162,0,0,0,0,0,0,NA
"Dsc3",0.894440691456864,0.11109605273856,2.75388251763521,3.29823978408731,13464.5725157505,10975.4715927449,0.999795513791216,0.99969958020485,0.25,2.71969696969697,0.0919220055710306,0.290697674418605,2.93181818181818,0.0991526951505318,196.566990206733,0,0.0942465112377878,0,0.361381158722822,0,0,NA
"Gata3",0.795035278728301,0.0578567858507209,2.38271293108965,3.61040184987252,14502.0959532688,10674.0542009341,0.99983572571025,0.999661873454151,0.38953488372093,3.21212121212121,0.121270293988592,0.488372093023256,3.40151515151515,0.143574869218418,191.190667715113,0,0,0,0,0,0,NA
"Capns2",0.882762809450281,0.132209505162653,2.23161187577805,3.47451548125869,16651.3853247845,17863.9620407637,0.999865998366345,0.999805539229406,0.22093023255814,2.78787878787879,0.0792467138523761,0.261627906976744,3.01515151515152,0.0867710646254529,190.381890326969,0,0.000537057788656425,0,0.00472502357494693,0,0,NA
"Dsg1a",0.901810875632964,0.189921656754817,2.19083608125287,3.07676936286815,15571.792257244,18205.3569459639,0.999859327182512,0.999831025039772,0.174418604651163,2.25757575757576,0.0772592476978305,0.215116279069767,2.49242424242424,0.086308051176928,165.028523867723,3.40851791236219e-11,6.5580874064608e-13,2.12058507261962e-10,9.36408873938911e-12,0,0,NA
