"","theta_1","theta_2","mu_1","mu_2","size_1","size_2","prob_1","prob_2","total_mean_1","total_mean_2","foldChange","norm_total_mean_1","norm_total_mean_2","norm_foldChange","chi2LR1","pvalue_LR2","pvalue_LR3","FDR_LR2","FDR_LR3","pvalue","pvalue.adj.FDR","Remark"
"Krtdap",0.997657958154813,0.172015136596036,2.82143926462228,5.11937383517511,12108.9744828389,17585.3137423054,0.999767050296854,0.999708968289673,0.00440528634361234,3.9747191011236,0.00110832645818091,0.0066079295154185,4.23876404494382,0.00155892836811729,715.823164753458,0,3.06421554796543e-14,0,9.03247174025265e-13,0,0,NA
"Dmkn",1,0.30857302555785,0,4.35916596035023,1,11230.699275017,1,0.999612003267873,0,2.67696629213483,0,0,3.01404494382022,0,544.652991339208,0,0.349752369612144,0,0.458674240027251,0,0,NA
"Tacstd2",0.953323108174611,0.203627897131685,2.87853853372847,3.7741376747372,16192.9785367038,10002.2585313529,0.999822266983442,0.999622813776491,0.114537444933921,2.62078651685393,0.0437034623756439,0.134361233480176,3.00561797752809,0.0447033636625633,527.597985040758,0,0.000372176087998555,0,0.00252728997975982,0,0,NA
"Plagl1",0.955817092484165,0.223304035570765,2.94131726479518,3.91676343240404,13715.6432473445,17480.0194078845,0.999785596156007,0.999775979310721,0.10352422907489,2.65730337078652,0.0389583779605294,0.129955947136564,3.04213483146067,0.0427186677568022,511.830890002756,0,0.000800294457510731,0,0.00469675073027791,0,0,NA
"Bhlha9",0.311938172832771,1,3.74543740454226,0,13714.351517242,1,0.999726971064797,1,2.21145374449339,0,Inf,2.57709251101322,0,Inf,498.339939963356,0,0.310996269400746,0,0.421486062082307,0,0,NA
"Xist",0.752564458939241,0.0334628679753395,5.81293193592909,5.75726139990827,13926.5905936135,14865.3119011015,0.9995827760856,0.999612854910632,1.34361233480176,5.30337078651685,0.253350630926603,1.43832599118943,5.56460674157303,0.258477563282906,491.771282841974,0,0,0,0,0,0,NA
"Pkp1",0.981551238451312,0.291244097695104,3.10420407227196,3.41237273285161,11952.5886395361,10562.1509521786,0.999740357659495,0.999677028793646,0.0484581497797357,2.09269662921348,0.0231558407001153,0.0572687224669604,2.4185393258427,0.02367905365649,480.71679761777,0,0.00144514622318792,0,0.00771339362746804,0,0,NA
"Sp8",0.254080673328669,0.970801370128974,3.55827356177593,3.27089342259021,17928.6195360082,18915.0504574653,0.999801570472947,0.999827104458058,2.31497797356828,0.0758426966292135,30.5234132811225,2.65418502202643,0.0955056179775281,27.7908784659238,476.014160753736,0,0.0087531210141486,0,0.03388894912045,0,0,NA
"S100a14",0.978921621982291,0.338356295739025,2.82143937215045,3.58317702231668,15259.8031440265,15790.1628594146,0.99981514061643,0.999773126843116,0.0484581497797357,2.06179775280899,0.0235028628359481,0.0594713656387665,2.37078651685393,0.0250850783973944,430.062669546442,0,0.00125090901111802,0,0.00684569193004248,0,0,NA
"Fgfbp1",0.957843244953888,0.335760932362779,2.8214394459402,3.59877065326717,13202.5646973987,10483.210608872,0.999786341768677,0.999656828829149,0.0837004405286344,2.04213483146067,0.0409867356646408,0.118942731277533,2.39044943820225,0.0497574763041149,386.477653661205,0,0.0038103240078099,0,0.0176499651361766,0,0,NA
