"","theta_1","theta_2","mu_1","mu_2","size_1","size_2","prob_1","prob_2","total_mean_1","total_mean_2","foldChange","norm_total_mean_1","norm_total_mean_2","norm_foldChange","chi2LR1","pvalue_LR2","pvalue_LR3","FDR_LR2","FDR_LR3","pvalue","pvalue.adj.FDR","Remark"
"Sox11",0.0642094166472236,0.546970110270101,4.20533267109469,3.47145840519995,10701.1511750484,12830.4586020013,0.9996071749065,0.99972950932498,3.41239892183288,1.2906976744186,2.64384060610476,3.93530997304582,1.57267441860465,2.5023043081844,224.14752694326,0,0,0,0,0,0,NA
"Fgfbp1",0.786229292101738,0.268775915554761,2.91266056279793,3.64950323007009,18128.1618006823,17581.0208635093,0.999839355325079,0.99979246109515,0.474393530997305,2.17151162790698,0.21846234894655,0.622641509433962,2.66860465116279,0.233321001356517,205.317729057421,0,0.00104596480853181,0,0.00405996546090902,0,0,NA
"Lmo1",0.407643002318827,0.0398136253846514,3.83137497790585,4.60484767244371,18913.5736680247,11019.8513156744,0.999797468259035,0.999582306137898,1.85175202156334,3.80523255813953,0.486633075185477,2.26954177897574,4.42151162790698,0.513295445080641,168.33114741897,0,0,0,0,0,0,NA
"Xist",0.289364391966233,4.95937212415557e-07,6.0118535342324,5.84011864329833,18251.1169713735,9803250.76434225,0.999670711994647,0.999999404267492,3.94339622641509,5.33720930232558,0.738849837628972,4.2722371967655,5.84011627906977,0.73153289979459,150.15213107639,0,0,0,0,0,0,NA
"Dmkn",1,0.742950134960676,0,3.59626180836947,1,11608.7530407007,1,0.99969030712781,0,0.738372093023256,0,0,0.924418604651163,0,138.605925063686,4.44089209850063e-16,0.716295390442272,1.93652016098552e-15,0.771395035860908,0,0,NA
"Bfsp2",0.575977329576628,0.939284556639296,3.38815735113295,3.15999415308053,17178.7990254674,14502.8419737562,0.999802809891716,0.999782159539198,1.17520215633423,0.148255813953488,7.92685376037207,1.4366576819407,0.191860465116279,7.48803397860002,134.466949911724,0,0.0398545146128935,0,0.0993369488984644,0,0,NA
"Mt2",0.402105110693406,0.0703693142029923,4.06187051529443,4.74056465696988,11991.1782080296,18234.1113510569,0.999661376471943,0.999740084261944,2.03504043126685,3.81104651162791,0.533984674565824,2.42857142857143,4.40697674418605,0.551074255559744,127.674847575828,0,0,0,0,0,0,NA
"6330403K07Rik",0.361702175324421,0.752942364684432,3.41203978753462,3.05926166685629,10740.2489564316,11620.3129557043,0.999682413677355,0.999736800851797,1.82749326145553,0.581395348837209,3.1432884097035,2.17789757412399,0.755813953488372,2.88152602114866,111.361566419051,0,1.72401534364042e-05,0,0.000110036256647184,0,0,NA
"Serpinb10",0.657577930884026,0.307202103489922,3.22736624617688,3.48267613185425,13329.012828456,17715.2824668994,0.999757927685142,0.999803447017682,0.865229110512129,1.97383720930233,0.438348768801432,1.10512129380054,2.41279069767442,0.458026174779982,86.9840140253607,0,0.000224479600317462,0,0.00108566497608082,0,0,NA
"Irx6",0.380546387455145,0.727075750515976,3.38094666791474,3.18471536194653,12962.17517589,13349.5140691894,0.99973923627834,0.999761492757881,1.6900269541779,0.680232558139535,2.48448406938973,2.09433962264151,0.869186046511628,2.40954123808923,84.9772586430518,0,0.000120379819789185,0,0.000653490450284146,0,0,NA
"Cd9",0.701724718059244,0.377347490972099,2.97307544895118,3.54354204848175,17572.2940848072,12350.325362517,0.999830837538807,0.999713163376117,0.684636118598383,1.77906976744186,0.384828145094516,0.886792452830189,2.20639534883721,0.401919109056107,82.546724379627,0,2.65327941278981e-05,0,0.000164133098558626,0,0,NA
"Endou",0.951661321008308,0.711374664362489,2.95533935164207,3.14240169817051,18267.3314120354,10737.7382465087,0.999838243406255,0.99970743537694,0.102425876010782,0.697674418604651,0.14681042228212,0.142857142857143,0.906976744186046,0.157509157509158,77.3926714072747,0,0.0806853409216628,0,0.167674224102831,1.11022302462516e-16,3.17061192115868e-14,NA
"Gm28438",0.807077826745669,0.990727153603673,3.32522449017824,2.82143916919353,10522.899399509,19270.1576949684,0.99968410093752,0.999853606484521,0.528301886792453,0.0261627906976744,20.1928721174004,0.641509433962264,0.0261627906976744,24.5199161425576,76.4168662222037,1.76586759296216e-05,0.141086277087406,2.66886806663599e-05,0.250192998035,2.22044604925031e-16,5.07297907385388e-14,NA
"Sulf2",0.528462546835267,0.838490991162315,3.09248175547895,3.07780276927681,17430.0902627737,14203.592921351,0.999822609456873,0.999783355099232,1.15363881401617,0.369186046511628,3.12481694505168,1.45822102425876,0.497093023255814,2.93349726517552,76.4069668647535,0,0.021616640755754,0,0.0602097009531996,2.22044604925031e-16,5.07297907385388e-14,NA
